id,created_at,text
923937590293737475,2017-10-27 15:41:02,b'@MaroSaucedo @Marlore2 @friendmoscow @IngredientJobs @ExpPharma Thanks for the RTs and Mentions. We appreciate it!'
923651727928197120,2017-10-26 20:45:07,"b""Learn how DuPont is using science's power to improve laundry detergent performance and reduce environmental impact.\xe2\x80\xa6 https://t.co/zshXEcCWkr"""
923496397114105857,2017-10-26 10:27:53,b'RT @DowDuPontCo: #NEWS: DowDuPont provides expected 3Q 2017 financial results &amp; files historical pro forma financial statements https://t.c\xe2\x80\xa6'
923194006808473600,2017-10-25 14:26:17,b'You are what you eat - which is why hospitals are serving healthier meals. https://t.co/baXsA7UCRN https://t.co/tmOZayQIKx'
922875724708679681,2017-10-24 17:21:33,b'@Georgiapeach241 @DTLSusterra  @Anka_T @USBLN @CseeThru @svetlanaikatti2 Thanks for helping us share our news!'
922620914012958721,2017-10-24 00:29:02,b'Learn how programs like Science Bound attract minority students to #STEM and #agriculture careers.\xe2\x80\xa6 https://t.co/1JOmNMcAU6'
922501276868513792,2017-10-23 16:33:38,"b""Inclusion drives innovation! We're honored to be a #BestPlaceToWork on the 2017 Disability Equality Index! @USBLN\xe2\x80\xa6 https://t.co/kv0YdySQi6"""
922500618190770176,2017-10-23 16:31:01,b'@Praveen002244 Please follow this link to locate the DuPont office nearest you to get product support: https://t.co/ESHYGnd6EG'
921380359232729088,2017-10-20 14:19:30,b'@shannonontheweb @Marlore2 @ifraschina Thanks for the retweets. We appreciate it!'
920823529704181760,2017-10-19 01:26:52,b'RT @JaimeCE1 Dupont Protection Solutions vestir\xc3\xa1 al personal de Tours Metropole https://t.co/ed0KtWQl6E'
920702521273913349,2017-10-18 17:26:01,b'@innovation_rtw @USBLN @Marlore2 @KarenS_Carter @MaroSaucedo @AmberMaynard @RafaCostaBh @farasatk Thanks for the RTs. We appreciate it!'
920702378667642881,2017-10-18 17:25:27,"b'MT @IndustryChem @DuPont_News celebra i 50 anni di #Tyvek\xc2\xae, che ha rivoluzionato vari settori, tra cui il #chimico:\xe2\x80\xa6 https://t.co/0X7YOLBXxv'"
920382664535957505,2017-10-17 20:15:01,"b'Discover the award-winning work of former DuPont chemist Charles Pedersen, named ""the blockbuster"" by colleagues.\xe2\x80\xa6 https://t.co/VToV1YCYH1'"
920362033719193600,2017-10-17 18:53:02,"b'Krysta Harden debates innovation, ethics and values - the main challenges and opportunities of women growers in a g\xe2\x80\xa6 https://t.co/Y1kQNxl0iV'"
920359514041454592,2017-10-17 18:43:02,"b'Aiming to promote an inclusive environment, DuPont sponsored the study ""All the Women in the Agribusiness,"" develop\xe2\x80\xa6 https://t.co/5MEam6aDWK'"
920357128975585280,2017-10-17 18:33:33,"b'With Brazilian farmers, Krysta Harden was proud to recognize women\xe2\x80\x99s capabilities to add value in one of the larges\xe2\x80\xa6 https://t.co/lOQ1d9fuuw'"
920291440223248389,2017-10-17 14:12:32,b'@LuckilukeLion @jrjr58 @Georgiapeach241 @SD_Ag_Labs @transport2030\xc2\xa0Thanks for the RTs. We appreciate it!'
920035404404928512,2017-10-16 21:15:08,"b'With insects remarkably \xe2\x80\x9clearning\xe2\x80\x9d to resist pest management tools, how is the #agriculture industry fighting back?\xe2\x80\xa6 https://t.co/rMoprF02vL'"
920018121808842753,2017-10-16 20:06:28,b'Krysta Harden visits farmers in Brazil to celebrate the important role women have in agriculture and highlight thei\xe2\x80\xa6 https://t.co/RdPxZK8s6I'
919240386748538887,2017-10-14 16:36:01,"b'RT @idepasturias \xc3\x81ngela Santianes, presidenta de @DuPont_News en Espa\xc3\xb1a y Portugal, cuenta la experiencia de su CSC\xe2\x80\xa6 https://t.co/QgayHxp5pf'"
919225537440096256,2017-10-14 15:37:01,"b'@fedesorenson Contentos de ver sus fotos. Gracias, Federico!'"
919219552302583808,2017-10-14 15:13:14,b'@vedamvenkatesh @hirecruiting @Anka_T @farasatk Grateful for your RTs!'
919211338123104256,2017-10-14 14:40:35,b'.@DuPontPioneer\xe2\x80\x99s Nina Richtman was recently named DuPont\xe2\x80\x99s 2017 U.S. Working Mother of the Year. Read her story:\xe2\x80\xa6 https://t.co/Asa5sKbRxO'
919210437018816512,2017-10-14 14:37:00,b'MT @ie_renovables Gas Natural Fenosa reconocido por los prestigiosos galardones DuPont Seguridad y Sostenibilidad https://t.co/ZWerg6LAAG'
918920126002495489,2017-10-13 19:23:25,b'@World_Of_Romit @HWium @Mayazym1 @k_christian @Anka_T @farasatk @b_contraptions @Marlore2 Thanks for the RTs. We appreciate it!'
918548174112993280,2017-10-12 18:45:25,"b'RT @TyvekProtect: Tyvek\xc2\xae has many uses: The amount of Tyvek\xc2\xae HomeWrap\xc2\xae used on buildings worldwide could circle the Earth 1,000 times #Tyve\xe2\x80\xa6'"
918542390889238528,2017-10-12 18:22:26,"b""RT @DuPontBiobased: Cold temps got you down? DuPont @SoronaFiber &amp; Unifi @Repreve's breakthrough collab promises eco-friendly insulation ht\xe2\x80\xa6"""
918535992323297281,2017-10-12 17:57:00,b'@BWacholtz We appreciate your time and dedication to DuPont and wish you all the best. Thank you for your years of service. Take care!'
918525453975072768,2017-10-12 17:15:08,"b""When it comes to #fuelefficiency, a car's #design is crucial. Learn how reducing weight helps your car go further.\xe2\x80\xa6 https://t.co/298iO0vbYF"""
918213995416432640,2017-10-11 20:37:30,b'@UNBAN_DDT @DuPontBiobased @SaludCoparmex @MaroSaucedo @aaafcp_usa Appreciate your RTs and mentions!'
918213994195947521,2017-10-11 20:37:30,b'@John4Iowa @jweffrey @marvanneD @rosecoutre @IngredientJobs @Race2Diversity @JuanJZaragoza Grateful for your RTs!'
918163044433383425,2017-10-11 17:15:03,"b'On #DayOfTheGirl, we celebrate all the girls around the world and those who are working to include #GirlsInSTEM. https://t.co/GKxdJ4Ni6h'"
918121548350881793,2017-10-11 14:30:09,b'Bright ideas turned solar mainstream: Now panel life innovation will decrease #solar energy costs.\xe2\x80\xa6 https://t.co/hlxehShx3l'
918107420794204160,2017-10-11 13:34:01,b'@fleejack @Anka_T Thanks for the RTs. We appreciate it!'
917778616716546049,2017-10-10 15:47:28,b'@hirecruiting @UmesMANRRS @eMazingHayward @FRosalvo @womeninagri @PCE_Americas Grateful for the RTs &amp; mentions. Much appreciated!'
917778502644006912,2017-10-10 15:47:01,b'@FRosalvo @davidnour @kphillips8psu @gvkbio @Marlore2 @world_dang @CoasunInc Thanks for the RTs &amp; mentions. We appreciate it!'
917460921219416069,2017-10-09 18:45:03,b'Explore how building diversity through disability #inclusion and #design helps companies innovate products for all.\xe2\x80\xa6 https://t.co/9JPvoa0fZd'
916412353155076101,2017-10-06 21:18:25,b'@dresscircle_ @CathyAndriadis @Harvest2050_AS @Owaisgoshi1 @farasatk Appreciate your RTs and mentions!'
916412251371917313,2017-10-06 21:18:01,b'@MHolland_VA @MaroSaucedo @davide_2010 @messerhg Grateful for your RTs!'
916345426709827584,2017-10-06 16:52:29,b'MT @proagrosrl @proagrosrl presente en la #Capacitaci\xc3\xb3nT\xc3\xa9cnica de @DuPont_News a los distribuidores del #NOA https://t.co/uNZGs72YfA'
916345196358651904,2017-10-06 16:51:34,b'RT @Thorvildsen  Der er mere at hente i industriel symbiose som fremmer #dkgreen men skatter og afgifter er en barr\xe2\x80\xa6 https://t.co/Bmf6c21DRd'
916345195473657856,2017-10-06 16:51:34,b'RT @juanorfali Jornada sobre enfermedades de trigo y cebada en Bragado. Marcelo Carmona. @tomashnos @DuPont_News https://t.co/JgEgcDA0ME'
916057188338159616,2017-10-05 21:47:07,b'How quiet is too quiet? See how the right amount of car noise contributes to safety. https://t.co/NSJhCtUUXt https://t.co/8GA5KHcwHk'
915560511701479425,2017-10-04 12:53:30,b'@theveganedit Thanks for your inquiry. To contact us about this please write using the contact us form here: https://t.co/kAcnr6F1ZB'
915352693362888704,2017-10-03 23:07:43,b'MT @gommaplastica Seducente e salvifico: la storia del #nylon nato grazie a @DuPont_News #plastica #innovazione https://t.co/C201aOg5hM'
915342253643718656,2017-10-03 22:26:14,b'@Hazmat1961 @BachmannJane @rosecoutre @NetClubj1 @MaroSaucedo @NRGrenaissance @UmesMANRRS Appreciate your RTs and mentions. Thanks!'
915185918008549378,2017-10-03 12:05:00,b'Innovative companies look at #sustainability as a driver for business growth says former DuPont CSO https://t.co/xv3etiGCls'
914863203716386817,2017-10-02 14:42:39,b'@JeanineHurry @RickStritt @MHolland_VA @dbfz_de @Sensiblegreenie Grateful for the RTs &amp; mentions. Much appreciated!'
913855763872968704,2017-09-29 19:59:27,b'@Andrew_Arnold @IngredientJobs @Marlore2 @vedamvenkatesh @Georgiapeach241 Appreciate your retweets. Thanks!'
913855763768074242,2017-09-29 19:59:27,b'@MaroSaucedo @Plenish @InspiringSTEM @Hazmat1961 Thanks for the retweets. We appreciate it!'
913542591412453376,2017-09-28 23:15:01,"b""Now that the #wias17 Summit has come to a close, click to learn more about DuPont's #agwomen.\xe2\x80\xa6 https://t.co/i3WMPsSb2Q"""
913510496279638019,2017-09-28 21:07:29,b'@CICIllinois @C_I_N_L @davide_2010 @thornton36912 @bendycronin @UNBAN_DDT @WendelynJones Grateful for the RTs &amp; mentions. Much appreciated!'
913454690280574976,2017-09-28 17:25:43,b'DowDuPont CEO Ed Breen spoke about his commitment to accelerate diversity &amp; inclusion at a DuPont Women\xe2\x80\x99s Network g\xe2\x80\xa6 https://t.co/G4s2pozpdi'
