id,created_at,text
926644922018648064,2017-11-04 02:59:00,"b'RT @McDo_PH: Put on your stripes, get set, go! Join McDonald\xe2\x80\x99s run for reading and sign up for Stripes Run at https://t.co/C6tDmNYQFq https\xe2\x80\xa6'"
926569429672058885,2017-11-03 21:59:01,"b'Happy 197th Anniversary, Ecuador! @McDonalds_Ecu #VivaCuenca https://t.co/OlGMtgGObN https://t.co/IvYRBKpbsx'"
926560616847994885,2017-11-03 21:24:00,"b""RT @McDonaldsUK: Just a: \n\n\xe2\x9a\xaaMan\n\xe2\x9a\xaaWoman\n\xf0\x9f\x94\x98McNugget\n\nWondering if you're:\n\n\xe2\x9a\xaaSingle\n\xe2\x9a\xaaIn a relationship\n\xf0\x9f\x94\x98Hungry"""
926511545424732160,2017-11-03 18:09:00,b'RT @McDonalds: The McRib\xc2\xae is finally back starting Nov. 6! Track down the saucy sandwich you love with the McRib Finder App. Download it no\xe2\x80\xa6'
926118463621431303,2017-11-02 16:07:02,b'Working the day away? Order #McDelivery and have your lunch brought right to your office! https://t.co/jA4afuyxz6 https://t.co/xslnZca9Wh'
925070301804851200,2017-10-30 18:42:01,"b""Thanks @JB17Official for all you are doing to support McDonald's Kinderhilfe Stiftung during this season of giving!\xe2\x80\xa6 https://t.co/kbCuMFv8R5"""
925057924476604418,2017-10-30 17:52:50,b'Tomorrow is the last day! Search for the perfect experience to join our crew at @McDonaldsJapan:\xe2\x80\xa6 https://t.co/cq84agusBy'
925044634262401024,2017-10-30 17:00:01,"b'#DidYouKnow: The Netherlands is the world\xe2\x80\x99s \xf0\x9f\x8c\x8d largest per capita consumer of coffee, averaging 2.4 cups of coffee p\xe2\x80\xa6 https://t.co/7CJVUiJumq'"
925029137026310145,2017-10-30 15:58:27,b'RT @McDo_PH: Have you gotten your shirt yet? Support the run for reading and get your own Stripes Run shirt when you register at https://t.\xe2\x80\xa6'
925027032215539717,2017-10-30 15:50:05,b'Thanks to all of the participants in our #M5K race at @McDonalds_Uy! \nhttps://t.co/2FEZBmrY2S https://t.co/RyuI4cI8r8'
924365161863024640,2017-10-28 20:00:03,"b""#DidYouKnow: McDonald's serves 100% certified coffee in Europe (w/ the exception of decaf coffee).\xe2\x80\xa6 https://t.co/y1WRVyxycN"""
924002878703927302,2017-10-27 20:00:28,"b'Join us as we go behind the scenes in @McDonaldsNorge, with Oscar, a manager during his shift.\xf0\x9f\x91\x87\xf0\x9f\x8e\xa5 https://t.co/lalk8cqQwf'"
923972673352470529,2017-10-27 18:00:26,"b'Meet Tony, a pickle supplier who has been supplying pickles to @maccas for over 27 years. https://t.co/8WnudCuMyp\xe2\x80\xa6 https://t.co/ehXrzXCwj2'"
923965018445578242,2017-10-27 17:30:01,"b'Today, we are elevating our global commitment to source chickens raised with improved welfare outcomes:\xe2\x80\xa6 https://t.co/d03uffOkpe'"
923957473526108160,2017-10-27 17:00:02,b'#DidYouKnow: The world \xf0\x9f\x8c\x8d consumes close to 2.5 billion cups of coffee \xe2\x98\x95 every day: https://t.co/SnnbD07yum\xe2\x80\xa6 https://t.co/nUI6nwr7IL'
923658135839166464,2017-10-26 21:10:34,b'We\xe2\x80\x99re pledging our support for the #CerradoManifesto to accelerate progress towards deforestation-free supply chain\xe2\x80\xa6 https://t.co/zmvLpQkwKW'
923640403026464773,2017-10-26 20:00:07,"b'With #MomentosEnMc, you can explore your tastes alongside art, music, comedy and fashion bloggers at @McDonaldsCol!\xe2\x80\xa6 https://t.co/1UBUthqysv'"
923625462072594432,2017-10-26 19:00:44,b'Managing work and school? Watch how a @McDonaldsJapan crew member balances her schedule: https://t.co/JDDWoB03GG https://t.co/qqNC4xJlNH'
923585984683319296,2017-10-26 16:23:52,b'Proud to partner w/ @nobleresinst in seeking methods to improve #sustainability across the entire beef value chain: https://t.co/g7rjapyrIX'
922924475556904961,2017-10-24 20:35:16,b'RT @FrancescaDBiase: Our effort to serve great tasting food at a good value is paying off: Sales up 6%! #CustomerObsessed @McDonaldsCorp ht\xe2\x80\xa6'
922818946629292033,2017-10-24 13:35:56,b'RT @SteveEasterbrk: Great to see our Velocity Growth Plan working &amp; the @mcdonaldscorp team\xe2\x80\x99s hard work making a difference during Q3 https\xe2\x80\xa6'
922553215857676288,2017-10-23 20:00:01,b'Roll up your sleeves and find out how @RMHC is helping children and families in need. https://t.co/Tty4zu8R1Q https://t.co/LN2CMmNvPG'
922538120695951360,2017-10-23 19:00:02,"b'In Italy, follow along as we introduce, Achilles. One of 15,000 Italian farmers who share the secret of our quality\xe2\x80\xa6 https://t.co/0u2An5Subn'"
922508027642736642,2017-10-23 17:00:27,b'Looking for a new challenge while balancing life and work? Apply today to work @maccas in Australia. \xe2\x9e\xa1 \xf0\x9f\x93\x9d:\xe2\x80\xa6 https://t.co/71HCQOWs4Z'
