id,created_at,text
923210156929945601,2017-10-25 15:30:28,"b""Trump reportedly 'on edge' after one-two punch from Corker &amp; Flake: https://t.co/7L3XQ2QFVz https://t.co/FHIdM4Z990"""
923202607488950272,2017-10-25 15:00:28,"b'Republicans are lashing out at Trump, but only as lame ducks: https://t.co/cvfYRts1qf https://t.co/MqIeRoJxC1'"
923195015794446337,2017-10-25 14:30:18,b'Schiff on Trump dossier: Sometimes opposition research is true: https://t.co/GWnlRFCYYZ https://t.co/jXDfO1qkX9'
923187476977586176,2017-10-25 14:00:21,"b""Lawrence: Flake and Corker know exactly what they're doing: https://t.co/wKMKW2nNZH https://t.co/3khnBUiyHu"""
923180025125441537,2017-10-25 13:30:44,"b'NAACP issues travel advisory against American Airlines, warns black travelers: https://t.co/qpRWvjuyiO https://t.co/jvDOBjZnQN'"
923172363482648578,2017-10-25 13:00:17,"b""Matthews: Flake knows Trump won't change. Se he left.: https://t.co/Bmw5tVGrO0 https://t.co/BMGurMMHjS"""
923157313862750208,2017-10-25 12:00:29,b'Ben Carson refuses to answer questions on HUD budget cuts https://t.co/ziZRGWOyBE https://t.co/EpDDYZACSG'
923142185163345922,2017-10-25 11:00:22,b'Sen. Jeff Flake: Character still counts in politics https://t.co/hifNKXnDiF https://t.co/VzPlFaec9h'
923119486626156544,2017-10-25 09:30:10,"b'Coming up at 6am ET on @Morning_Joe, @JeffFlake discusses why he won\xe2\x80\x99t seek re-election in 2018. Watch the intervie\xe2\x80\xa6 https://t.co/ULUxhP2Ey6'"
923034305739345920,2017-10-25 03:51:42,b'RT @NBCNews: FULL STORY: Pence breaks tie as Senate votes to kill rule allowing class-action suits against banks https://t.co/CXo52vVHZG'
923028874132410368,2017-10-25 03:30:07,"b"".@lawrence: Flake and Corker know exactly what they're doing https://t.co/MLZWDWxL56 https://t.co/RasAPHJI2g"""
923021796173066240,2017-10-25 03:01:59,b'RT @NBCNews: Clinton campaign and DNC helped fund research that became dossier https://t.co/Ao1kyWxVrY https://t.co/oNioYenPMW'
923021391087177728,2017-10-25 03:00:23,"b'Rep. Himes: Vast majority of House Republicans are ""outright appalled"" by President Trump https://t.co/5b8g08vMoG https://t.co/9jKcgb6BX5'"
923018770242818050,2017-10-25 02:49:58,b'RT @NBCNews: JUST IN: Senate votes 51-50 to nullify Obama-era rule allowing consumers to join together to sue banks or credit card companie\xe2\x80\xa6'
923016937977909251,2017-10-25 02:42:41,"b""RT @allinwithchris: Is it time for Bill O'Reilly to take some personal responsibility? https://t.co/GBAyQTf4KB #inners #thing1thing2"""
923015907613593601,2017-10-25 02:38:35,"b""RT @TheLastWord: .@Maddow tells @Lawrence about her eventful breakfast. Plus, in Sen. Flake's wake, they recall the 1st GOP senator to say\xe2\x80\xa6"""
923014689587576832,2017-10-25 02:33:45,"b""RT @NBCNews: Senators react to Sen. Jeff Flake's announcement that he won't seek reelection at the end of his term. Read more: https://t.co\xe2\x80\xa6"""
923013809442140160,2017-10-25 02:30:15,"b""Reagan aide: GOP leadership's silence on President Trump is \xe2\x80\x9cdisgusting\xe2\x80\x9d https://t.co/szJZqi5F41 https://t.co/HbjDAiXSt6"""
923006228602556417,2017-10-25 02:00:08,"b'With infighting, can Republicans get anything done?\n https://t.co/6utjNaMc5S https://t.co/z1j9KwBcYS'"
923004616018558976,2017-10-25 01:53:43,"b'RT @allinwithchris: Former Republican Sen. Gordon Humphrey: ""The nation needs to be rid of this vile president"" #inners https://t.co/jo3GUm\xe2\x80\xa6'"
922998676204675072,2017-10-25 01:30:07,b'Trump biographer: Why would Trump ever change?\n https://t.co/3ECQvtpqH9 https://t.co/wgOhBBlA8T'
922997100543119361,2017-10-25 01:23:51,"b'RT @TheBeatWithAri: As new study shows body cameras do *not* change police conduct, Ari Melber reports on the path to broader reform:\nhttps\xe2\x80\xa6'"
922991640641523714,2017-10-25 01:02:10,"b""RT @hardball: First Senator Corker and McCain. Now, Jeff Flake. Who's next?\n https://t.co/ruNTy8ed47"""
922991125027319808,2017-10-25 01:00:07,b'Is the Republican Party splitting in two? https://t.co/br3GdZgsNN https://t.co/bsAghbmL3G'
922988350839181312,2017-10-25 00:49:05,b'RT @NBCNews: President Trump ends refugee ban and puts stricter screening in place https://t.co/kyeXpAOxpv https://t.co/Xv4feiHcYp'
922986078495264768,2017-10-25 00:40:04,"b"".@HardballChris: Sen. Flake knows President Trump won't change. So he left. https://t.co/hmgZSzFLIv https://t.co/rxEEAaG6Nb"""
922979928815136773,2017-10-25 00:15:37,"b'Sen. Roger Wicker: I would\'ve told Sen. Corker to not get into ""spitting contest"" https://t.co/xu9A1BjEiR https://t.co/i1iMB9bTLW'"
922972992635850752,2017-10-24 23:48:04,"b'RT @hardball: .@DavidCayJ: ""Why would Trump change?"" \n\nWATCH MORE: https://t.co/1k9twVT2z9 https://t.co/IlbtnWup8F'"
922968472828743680,2017-10-24 23:30:06,b'Who was Sen. Flake really sending a message to? https://t.co/gAkNtlfYp2 https://t.co/u5MX4jhpHs'
