date,close,curr_ratio,tot_debt_tot_equity,oper_profit_margin,asset_turn,ret_equity,sentiment
14-09-2017,158.28,1.3883,0.8181,23.7139,0.1316,6.5826,3
13-09-2017,159.65,1.3883,0.8181,23.7139,0.1316,6.5826,3
12-09-2017,160.86,1.3883,0.8181,23.7139,0.1316,6.5826,4
11-09-2017,161.5,1.3883,0.8181,23.7139,0.1316,6.5826,3
08-09-2017,158.63,1.3883,0.8181,23.7139,0.1316,6.5826,3
07-09-2017,161.26,1.3883,0.8181,23.7139,0.1316,6.5826,3
06-09-2017,161.91,1.3883,0.8181,23.7139,0.1316,6.5826,3
05-09-2017,162.08,1.3883,0.8181,23.7139,0.1316,6.5826,3
01-09-2017,164.05,1.3883,0.8181,23.7139,0.1316,6.5826,3
31-08-2017,164,1.3883,0.8181,23.7139,0.1316,6.5826,3
30-08-2017,163.35,1.3883,0.8181,23.7139,0.1316,6.5826,3
29-08-2017,162.91,1.3883,0.8181,23.7139,0.1316,6.5826,3
28-08-2017,161.47,1.3883,0.8181,23.7139,0.1316,6.5826,3
25-08-2017,159.86,1.3883,0.8181,23.7139,0.1316,6.5826,3
24-08-2017,159.27,1.3883,0.8181,23.7139,0.1316,6.5826,3
23-08-2017,159.98,1.3883,0.8181,23.7139,0.1316,6.5826,3
22-08-2017,159.78,1.3883,0.8181,23.7139,0.1316,6.5826,3
21-08-2017,157.21,1.3883,0.8181,23.7139,0.1316,6.5826,3
18-08-2017,157.5,1.3883,0.8181,23.7139,0.1316,6.5826,3
17-08-2017,157.86,1.3883,0.8181,23.7139,0.1316,6.5826,3
16-08-2017,160.95,1.3883,0.8181,23.7139,0.1316,6.5826,3
15-08-2017,161.6,1.3883,0.8181,23.7139,0.1316,6.5826,3
14-08-2017,159.85,1.3883,0.8181,23.7139,0.1316,6.5826,3
11-08-2017,157.48,1.3883,0.8181,23.7139,0.1316,6.5826,3
10-08-2017,155.32,1.3883,0.8181,23.7139,0.1316,6.5826,2
09-08-2017,161.06,1.3883,0.8181,23.7139,0.1316,6.5826,3
08-08-2017,160.08,1.3883,0.8181,23.7139,0.1316,6.5826,3
07-08-2017,158.81,1.3883,0.8181,23.7139,0.1316,6.5826,3
04-08-2017,156.39,1.3883,0.8181,23.7139,0.1316,6.5826,3
03-08-2017,155.57,1.3883,0.8181,23.7139,0.1316,6.5826,3
02-08-2017,157.14,1.3883,0.8181,23.7139,0.1316,6.5826,4
01-08-2017,150.05,1.3883,0.8181,23.7139,0.1316,6.5826,3
31-07-2017,148.73,1.3883,0.8181,23.7139,0.1316,6.5826,3
28-07-2017,149.5,1.3883,0.8181,23.7139,0.1316,6.5826,3
27-07-2017,150.56,1.3883,0.8181,23.7139,0.1316,6.5826,3
26-07-2017,153.46,1.3883,0.8181,23.7139,0.1316,6.5826,3
25-07-2017,152.74,1.3883,0.8181,23.7139,0.1316,6.5826,3
24-07-2017,152.09,1.3883,0.8181,23.7139,0.1316,6.5826,3
21-07-2017,150.27,1.3883,0.8181,23.7139,0.1316,6.5826,3
20-07-2017,150.34,1.3883,0.8181,23.7139,0.1316,6.5826,3
19-07-2017,151.02,1.3883,0.8181,23.7139,0.1316,6.5826,3
18-07-2017,150.08,1.3883,0.8181,23.7139,0.1316,6.5826,3
17-07-2017,149.56,1.3883,0.8181,23.7139,0.1316,6.5826,3
14-07-2017,149.04,1.3883,0.8181,23.7139,0.1316,6.5826,3
13-07-2017,147.77,1.3883,0.8181,23.7139,0.1316,6.5826,3
12-07-2017,145.74,1.3883,0.8181,23.7139,0.1316,6.5826,3
11-07-2017,145.53,1.3883,0.8181,23.7139,0.1316,6.5826,3
10-07-2017,145.06,1.3883,0.8181,23.7139,0.1316,6.5826,3
07-07-2017,144.18,1.3883,0.8181,23.7139,0.1316,6.5826,3
06-07-2017,142.73,1.3883,0.8181,23.7139,0.1316,6.5826,3
05-07-2017,144.09,1.3883,0.8181,23.7139,0.1316,6.5826,3
03-07-2017,143.5,1.3883,0.8181,23.7139,0.1316,6.5826,3
30-06-2017,144.02,1.3906,0.7348,26.6504,0.1581,8.2256,3
29-06-2017,143.68,1.3906,0.7348,26.6504,0.1581,8.2256,3
28-06-2017,145.83,1.3906,0.7348,26.6504,0.1581,8.2256,3
27-06-2017,143.73,1.3906,0.7348,26.6504,0.1581,8.2256,3
26-06-2017,145.82,1.3906,0.7348,26.6504,0.1581,8.2256,3
23-06-2017,146.28,1.3906,0.7348,26.6504,0.1581,8.2256,3
22-06-2017,145.63,1.3906,0.7348,26.6504,0.1581,8.2256,3
21-06-2017,145.87,1.3906,0.7348,26.6504,0.1581,8.2256,3
20-06-2017,145.01,1.3906,0.7348,26.6504,0.1581,8.2256,3
19-06-2017,146.34,1.3906,0.7348,26.6504,0.1581,8.2256,4
16-06-2017,142.27,1.3906,0.7348,26.6504,0.1581,8.2256,3
15-06-2017,144.29,1.3906,0.7348,26.6504,0.1581,8.2256,3
14-06-2017,145.16,1.3906,0.7348,26.6504,0.1581,8.2256,3
13-06-2017,146.59,1.3906,0.7348,26.6504,0.1581,8.2256,3
12-06-2017,145.42,1.3906,0.7348,26.6504,0.1581,8.2256,3
09-06-2017,148.98,1.3906,0.7348,26.6504,0.1581,8.2256,2
08-06-2017,154.99,1.3906,0.7348,26.6504,0.1581,8.2256,3
07-06-2017,155.37,1.3906,0.7348,26.6504,0.1581,8.2256,3
06-06-2017,154.45,1.3906,0.7348,26.6504,0.1581,8.2256,3
05-06-2017,153.93,1.3906,0.7348,26.6504,0.1581,8.2256,3
02-06-2017,155.45,1.3906,0.7348,26.6504,0.1581,8.2256,3
01-06-2017,153.18,1.3906,0.7348,26.6504,0.1581,8.2256,3
31-05-2017,152.76,1.3906,0.7348,26.6504,0.1581,8.2256,3
30-05-2017,153.67,1.3906,0.7348,26.6504,0.1581,8.2256,3
26-05-2017,153.61,1.3906,0.7348,26.6504,0.1581,8.2256,3
25-05-2017,153.87,1.3906,0.7348,26.6504,0.1581,8.2256,3
24-05-2017,153.34,1.3906,0.7348,26.6504,0.1581,8.2256,3
23-05-2017,153.8,1.3906,0.7348,26.6504,0.1581,8.2256,3
22-05-2017,153.99,1.3906,0.7348,26.6504,0.1581,8.2256,3
19-05-2017,153.06,1.3906,0.7348,26.6504,0.1581,8.2256,3
18-05-2017,152.54,1.3906,0.7348,26.6504,0.1581,8.2256,3
17-05-2017,150.25,1.3906,0.7348,26.6504,0.1581,8.2256,2
16-05-2017,155.47,1.3906,0.7348,26.6504,0.1581,8.2256,3
15-05-2017,155.7,1.3906,0.7348,26.6504,0.1581,8.2256,3
12-05-2017,156.1,1.3906,0.7348,26.6504,0.1581,8.2256,3
11-05-2017,153.95,1.3906,0.7348,26.6504,0.1581,8.2256,3
10-05-2017,153.26,1.3906,0.7348,26.6504,0.1581,8.2256,3
09-05-2017,153.99,1.3906,0.7348,26.6504,0.1581,8.2256,3
08-05-2017,153.01,1.3906,0.7348,26.6504,0.1581,8.2256,4
05-05-2017,148.96,1.3906,0.7348,26.6504,0.1581,8.2256,3
04-05-2017,146.53,1.3906,0.7348,26.6504,0.1581,8.2256,3
03-05-2017,147.06,1.3906,0.7348,26.6504,0.1581,8.2256,3
02-05-2017,147.51,1.3906,0.7348,26.6504,0.1581,8.2256,3
01-05-2017,146.58,1.3906,0.7348,26.6504,0.1581,8.2256,3
28-04-2017,143.65,1.3906,0.7348,26.6504,0.1581,8.2256,3
27-04-2017,143.79,1.3906,0.7348,26.6504,0.1581,8.2256,3
26-04-2017,143.68,1.3906,0.7348,26.6504,0.1581,8.2256,3
25-04-2017,144.53,1.3906,0.7348,26.6504,0.1581,8.2256,3
24-04-2017,143.64,1.3906,0.7348,26.6504,0.1581,8.2256,3
21-04-2017,142.27,1.3906,0.7348,26.6504,0.1581,8.2256,3
20-04-2017,142.44,1.3906,0.7348,26.6504,0.1581,8.2256,3
19-04-2017,140.68,1.3906,0.7348,26.6504,0.1581,8.2256,3
18-04-2017,141.2,1.3906,0.7348,26.6504,0.1581,8.2256,3
17-04-2017,141.83,1.3906,0.7348,26.6504,0.1581,8.2256,3
13-04-2017,141.05,1.3906,0.7348,26.6504,0.1581,8.2256,3
12-04-2017,141.8,1.3906,0.7348,26.6504,0.1581,8.2256,3
11-04-2017,141.63,1.3906,0.7348,26.6504,0.1581,8.2256,3
10-04-2017,143.17,1.3906,0.7348,26.6504,0.1581,8.2256,3
07-04-2017,143.34,1.3906,0.7348,26.6504,0.1581,8.2256,3
06-04-2017,143.66,1.3906,0.7348,26.6504,0.1581,8.2256,3
05-04-2017,144.02,1.3906,0.7348,26.6504,0.1581,8.2256,3
04-04-2017,144.77,1.3906,0.7348,26.6504,0.1581,8.2256,3
03-04-2017,143.7,1.3906,0.7348,26.6504,0.1581,8.2256,3
31-03-2017,143.66,1.2282,0.6613,29.8133,0.2366,13.5139,3
30-03-2017,143.93,1.2282,0.6613,29.8133,0.2366,13.5139,3
29-03-2017,144.12,1.2282,0.6613,29.8133,0.2366,13.5139,3
28-03-2017,143.8,1.2282,0.6613,29.8133,0.2366,13.5139,3
27-03-2017,140.88,1.2282,0.6613,29.8133,0.2366,13.5139,3
24-03-2017,140.64,1.2282,0.6613,29.8133,0.2366,13.5139,3
23-03-2017,140.92,1.2282,0.6613,29.8133,0.2366,13.5139,3
22-03-2017,141.42,1.2282,0.6613,29.8133,0.2366,13.5139,3
21-03-2017,139.84,1.2282,0.6613,29.8133,0.2366,13.5139,3
20-03-2017,141.46,1.2282,0.6613,29.8133,0.2366,13.5139,3
17-03-2017,139.99,1.2282,0.6613,29.8133,0.2366,13.5139,3
16-03-2017,140.69,1.2282,0.6613,29.8133,0.2366,13.5139,3
15-03-2017,140.46,1.2282,0.6613,29.8133,0.2366,13.5139,3
14-03-2017,138.99,1.2282,0.6613,29.8133,0.2366,13.5139,3
13-03-2017,139.2,1.2282,0.6613,29.8133,0.2366,13.5139,3
10-03-2017,139.14,1.2282,0.6613,29.8133,0.2366,13.5139,3
09-03-2017,138.68,1.2282,0.6613,29.8133,0.2366,13.5139,3
08-03-2017,139,1.2282,0.6613,29.8133,0.2366,13.5139,3
07-03-2017,139.52,1.2282,0.6613,29.8133,0.2366,13.5139,3
06-03-2017,139.34,1.2282,0.6613,29.8133,0.2366,13.5139,3
03-03-2017,139.78,1.2282,0.6613,29.8133,0.2366,13.5139,3
02-03-2017,138.96,1.2282,0.6613,29.8133,0.2366,13.5139,3
01-03-2017,139.79,1.2282,0.6613,29.8133,0.2366,13.5139,3
28-02-2017,136.99,1.2282,0.6613,29.8133,0.2366,13.5139,3
27-02-2017,136.93,1.2282,0.6613,29.8133,0.2366,13.5139,3
24-02-2017,136.66,1.2282,0.6613,29.8133,0.2366,13.5139,3
23-02-2017,136.53,1.2282,0.6613,29.8133,0.2366,13.5139,3
22-02-2017,137.11,1.2282,0.6613,29.8133,0.2366,13.5139,3
21-02-2017,136.7,1.2282,0.6613,29.8133,0.2366,13.5139,3
17-02-2017,135.72,1.2282,0.6613,29.8133,0.2366,13.5139,3
16-02-2017,135.345,1.2282,0.6613,29.8133,0.2366,13.5139,3
15-02-2017,135.51,1.2282,0.6613,29.8133,0.2366,13.5139,3
14-02-2017,135.02,1.2282,0.6613,29.8133,0.2366,13.5139,3
13-02-2017,133.29,1.2282,0.6613,29.8133,0.2366,13.5139,3
10-02-2017,132.12,1.2282,0.6613,29.8133,0.2366,13.5139,3
09-02-2017,132.42,1.2282,0.6613,29.8133,0.2366,13.5139,3
08-02-2017,132.04,1.2282,0.6613,29.8133,0.2366,13.5139,3
07-02-2017,131.53,1.2282,0.6613,29.8133,0.2366,13.5139,3
06-02-2017,130.29,1.2282,0.6613,29.8133,0.2366,13.5139,3
03-02-2017,129.08,1.2282,0.6613,29.8133,0.2366,13.5139,3
02-02-2017,128.53,1.2282,0.6613,29.8133,0.2366,13.5139,3
01-02-2017,128.75,1.2282,0.6613,29.8133,0.2366,13.5139,4
31-01-2017,121.35,1.2282,0.6613,29.8133,0.2366,13.5139,3
30-01-2017,121.63,1.2282,0.6613,29.8133,0.2366,13.5139,3
27-01-2017,121.95,1.2282,0.6613,29.8133,0.2366,13.5139,3
26-01-2017,121.94,1.2282,0.6613,29.8133,0.2366,13.5139,3
25-01-2017,121.88,1.2282,0.6613,29.8133,0.2366,13.5139,3
24-01-2017,119.97,1.2282,0.6613,29.8133,0.2366,13.5139,3
23-01-2017,120.08,1.2282,0.6613,29.8133,0.2366,13.5139,3
20-01-2017,120,1.2282,0.6613,29.8133,0.2366,13.5139,3
19-01-2017,119.78,1.2282,0.6613,29.8133,0.2366,13.5139,3
18-01-2017,119.99,1.2282,0.6613,29.8133,0.2366,13.5139,3
17-01-2017,120,1.2282,0.6613,29.8133,0.2366,13.5139,3
13-01-2017,119.04,1.2282,0.6613,29.8133,0.2366,13.5139,3
12-01-2017,119.25,1.2282,0.6613,29.8133,0.2366,13.5139,3
11-01-2017,119.75,1.2282,0.6613,29.8133,0.2366,13.5139,3
10-01-2017,119.11,1.2282,0.6613,29.8133,0.2366,13.5139,3
09-01-2017,118.99,1.2282,0.6613,29.8133,0.2366,13.5139,3
06-01-2017,117.91,1.2282,0.6613,29.8133,0.2366,13.5139,3
05-01-2017,116.61,1.2282,0.6613,29.8133,0.2366,13.5139,3
04-01-2017,116.02,1.2282,0.6613,29.8133,0.2366,13.5139,3
03-01-2017,116.15,1.2282,0.6613,29.8133,0.2366,13.5139,3
30-12-2016,115.82,1.3527,0.6786,25.1025,0.1456,7.0285,3
29-12-2016,116.73,1.3527,0.6786,25.1025,0.1456,7.0285,3
28-12-2016,116.76,1.3527,0.6786,25.1025,0.1456,7.0285,3
27-12-2016,117.26,1.3527,0.6786,25.1025,0.1456,7.0285,3
23-12-2016,116.52,1.3527,0.6786,25.1025,0.1456,7.0285,3
22-12-2016,116.29,1.3527,0.6786,25.1025,0.1456,7.0285,3
21-12-2016,117.06,1.3527,0.6786,25.1025,0.1456,7.0285,3
20-12-2016,116.95,1.3527,0.6786,25.1025,0.1456,7.0285,3
19-12-2016,116.64,1.3527,0.6786,25.1025,0.1456,7.0285,3
16-12-2016,115.97,1.3527,0.6786,25.1025,0.1456,7.0285,3
15-12-2016,115.82,1.3527,0.6786,25.1025,0.1456,7.0285,3
14-12-2016,115.19,1.3527,0.6786,25.1025,0.1456,7.0285,3
13-12-2016,115.19,1.3527,0.6786,25.1025,0.1456,7.0285,3
12-12-2016,113.3,1.3527,0.6786,25.1025,0.1456,7.0285,3
09-12-2016,113.95,1.3527,0.6786,25.1025,0.1456,7.0285,3
08-12-2016,112.12,1.3527,0.6786,25.1025,0.1456,7.0285,3
07-12-2016,111.03,1.3527,0.6786,25.1025,0.1456,7.0285,3
06-12-2016,109.95,1.3527,0.6786,25.1025,0.1456,7.0285,3
05-12-2016,109.11,1.3527,0.6786,25.1025,0.1456,7.0285,3
02-12-2016,109.9,1.3527,0.6786,25.1025,0.1456,7.0285,3
01-12-2016,109.49,1.3527,0.6786,25.1025,0.1456,7.0285,3
30-11-2016,110.52,1.3527,0.6786,25.1025,0.1456,7.0285,3
29-11-2016,111.46,1.3527,0.6786,25.1025,0.1456,7.0285,3
28-11-2016,111.57,1.3527,0.6786,25.1025,0.1456,7.0285,3
25-11-2016,111.79,1.3527,0.6786,25.1025,0.1456,7.0285,3
23-11-2016,111.23,1.3527,0.6786,25.1025,0.1456,7.0285,3
22-11-2016,111.8,1.3527,0.6786,25.1025,0.1456,7.0285,3
21-11-2016,111.73,1.3527,0.6786,25.1025,0.1456,7.0285,3
18-11-2016,110.06,1.3527,0.6786,25.1025,0.1456,7.0285,3
17-11-2016,109.95,1.3527,0.6786,25.1025,0.1456,7.0285,3
16-11-2016,109.99,1.3527,0.6786,25.1025,0.1456,7.0285,4
15-11-2016,107.11,1.3527,0.6786,25.1025,0.1456,7.0285,3
14-11-2016,105.71,1.3527,0.6786,25.1025,0.1456,7.0285,2
11-11-2016,108.43,1.3527,0.6786,25.1025,0.1456,7.0285,3
10-11-2016,107.79,1.3527,0.6786,25.1025,0.1456,7.0285,2
09-11-2016,110.88,1.3527,0.6786,25.1025,0.1456,7.0285,3
08-11-2016,111.06,1.3527,0.6786,25.1025,0.1456,7.0285,3
07-11-2016,110.41,1.3527,0.6786,25.1025,0.1456,7.0285,3
04-11-2016,108.84,1.3527,0.6786,25.1025,0.1456,7.0285,3
03-11-2016,109.83,1.3527,0.6786,25.1025,0.1456,7.0285,3
02-11-2016,111.59,1.3527,0.6786,25.1025,0.1456,7.0285,3
01-11-2016,111.49,1.3527,0.6786,25.1025,0.1456,7.0285,3
31-10-2016,113.54,1.3527,0.6786,25.1025,0.1456,7.0285,3
28-10-2016,113.72,1.3527,0.6786,25.1025,0.1456,7.0285,3
27-10-2016,114.48,1.3527,0.6786,25.1025,0.1456,7.0285,3
26-10-2016,115.59,1.3527,0.6786,25.1025,0.1456,7.0285,3
25-10-2016,118.25,1.3527,0.6786,25.1025,0.1456,7.0285,3
24-10-2016,117.65,1.3527,0.6786,25.1025,0.1456,7.0285,3
21-10-2016,116.6,1.3527,0.6786,25.1025,0.1456,7.0285,3
20-10-2016,117.06,1.3527,0.6786,25.1025,0.1456,7.0285,3
19-10-2016,117.12,1.3527,0.6786,25.1025,0.1456,7.0285,3
18-10-2016,117.47,1.3527,0.6786,25.1025,0.1456,7.0285,3
17-10-2016,117.55,1.3527,0.6786,25.1025,0.1456,7.0285,3
14-10-2016,117.63,1.3527,0.6786,25.1025,0.1456,7.0285,3
13-10-2016,116.98,1.3527,0.6786,25.1025,0.1456,7.0285,3
12-10-2016,117.34,1.3527,0.6786,25.1025,0.1456,7.0285,3
11-10-2016,116.3,1.3527,0.6786,25.1025,0.1456,7.0285,3
10-10-2016,116.05,1.3527,0.6786,25.1025,0.1456,7.0285,3
07-10-2016,114.06,1.3527,0.6786,25.1025,0.1456,7.0285,3
06-10-2016,113.89,1.3527,0.6786,25.1025,0.1456,7.0285,3
05-10-2016,113.05,1.3527,0.6786,25.1025,0.1456,7.0285,3
04-10-2016,113,1.3527,0.6786,25.1025,0.1456,7.0285,3
03-10-2016,112.52,1.3527,0.6786,25.1025,0.1456,7.0285,3
30-09-2016,113.05,1.3116,0.6712,23.8562,0.1386,6.1608,3
29-09-2016,112.18,1.3116,0.6712,23.8562,0.1386,6.1608,3
28-09-2016,113.95,1.3116,0.6712,23.8562,0.1386,6.1608,3
27-09-2016,113.09,1.3116,0.6712,23.8562,0.1386,6.1608,3
26-09-2016,112.88,1.3116,0.6712,23.8562,0.1386,6.1608,3
23-09-2016,112.71,1.3116,0.6712,23.8562,0.1386,6.1608,3
22-09-2016,114.62,1.3116,0.6712,23.8562,0.1386,6.1608,3
21-09-2016,113.55,1.3116,0.6712,23.8562,0.1386,6.1608,3
20-09-2016,113.57,1.3116,0.6712,23.8562,0.1386,6.1608,3
19-09-2016,113.58,1.3116,0.6712,23.8562,0.1386,6.1608,3
16-09-2016,114.92,1.3116,0.6712,23.8562,0.1386,6.1608,3
15-09-2016,115.57,1.3116,0.6712,23.8562,0.1386,6.1608,4
14-09-2016,111.77,1.3116,0.6712,23.8562,0.1386,6.1608,4
13-09-2016,107.95,1.3116,0.6712,23.8562,0.1386,6.1608,3
12-09-2016,105.44,1.3116,0.6712,23.8562,0.1386,6.1608,3
09-09-2016,103.13,1.3116,0.6712,23.8562,0.1386,6.1608,3
08-09-2016,105.52,1.3116,0.6712,23.8562,0.1386,6.1608,2
07-09-2016,108.36,1.3116,0.6712,23.8562,0.1386,6.1608,3
06-09-2016,107.7,1.3116,0.6712,23.8562,0.1386,6.1608,3
02-09-2016,107.73,1.3116,0.6712,23.8562,0.1386,6.1608,3
01-09-2016,106.73,1.3116,0.6712,23.8562,0.1386,6.1608,3
31-08-2016,106.1,1.3116,0.6712,23.8562,0.1386,6.1608,3
30-08-2016,106,1.3116,0.6712,23.8562,0.1386,6.1608,3
29-08-2016,106.82,1.3116,0.6712,23.8562,0.1386,6.1608,3
26-08-2016,106.94,1.3116,0.6712,23.8562,0.1386,6.1608,3
25-08-2016,107.57,1.3116,0.6712,23.8562,0.1386,6.1608,3
24-08-2016,108.03,1.3116,0.6712,23.8562,0.1386,6.1608,3
23-08-2016,108.85,1.3116,0.6712,23.8562,0.1386,6.1608,3
22-08-2016,108.51,1.3116,0.6712,23.8562,0.1386,6.1608,3
19-08-2016,109.36,1.3116,0.6712,23.8562,0.1386,6.1608,3
18-08-2016,109.08,1.3116,0.6712,23.8562,0.1386,6.1608,3
17-08-2016,109.22,1.3116,0.6712,23.8562,0.1386,6.1608,3
16-08-2016,109.38,1.3116,0.6712,23.8562,0.1386,6.1608,3
15-08-2016,109.48,1.3116,0.6712,23.8562,0.1386,6.1608,3
12-08-2016,108.18,1.3116,0.6712,23.8562,0.1386,6.1608,3
11-08-2016,107.93,1.3116,0.6712,23.8562,0.1386,6.1608,3
10-08-2016,108,1.3116,0.6712,23.8562,0.1386,6.1608,3
09-08-2016,108.81,1.3116,0.6712,23.8562,0.1386,6.1608,3
08-08-2016,108.37,1.3116,0.6712,23.8562,0.1386,6.1608,3
05-08-2016,107.48,1.3116,0.6712,23.8562,0.1386,6.1608,3
04-08-2016,105.87,1.3116,0.6712,23.8562,0.1386,6.1608,3
03-08-2016,105.79,1.3116,0.6712,23.8562,0.1386,6.1608,3
02-08-2016,104.48,1.3116,0.6712,23.8562,0.1386,6.1608,3
01-08-2016,106.05,1.3116,0.6712,23.8562,0.1386,6.1608,3
29-07-2016,104.21,1.3116,0.6712,23.8562,0.1386,6.1608,3
28-07-2016,104.34,1.3116,0.6712,23.8562,0.1386,6.1608,3
27-07-2016,102.95,1.3116,0.6712,23.8562,0.1386,6.1608,4
26-07-2016,96.67,1.3116,0.6712,23.8562,0.1386,6.1608,3
25-07-2016,97.34,1.3116,0.6712,23.8562,0.1386,6.1608,3
22-07-2016,98.66,1.3116,0.6712,23.8562,0.1386,6.1608,3
21-07-2016,99.43,1.3116,0.6712,23.8562,0.1386,6.1608,3
20-07-2016,99.96,1.3116,0.6712,23.8562,0.1386,6.1608,3
19-07-2016,99.87,1.3116,0.6712,23.8562,0.1386,6.1608,3
18-07-2016,99.83,1.3116,0.6712,23.8562,0.1386,6.1608,3
15-07-2016,98.78,1.3116,0.6712,23.8562,0.1386,6.1608,3
14-07-2016,98.79,1.3116,0.6712,23.8562,0.1386,6.1608,3
13-07-2016,96.87,1.3116,0.6712,23.8562,0.1386,6.1608,3
12-07-2016,97.42,1.3116,0.6712,23.8562,0.1386,6.1608,3
11-07-2016,96.98,1.3116,0.6712,23.8562,0.1386,6.1608,3
08-07-2016,96.68,1.3116,0.6712,23.8562,0.1386,6.1608,3
07-07-2016,95.94,1.3116,0.6712,23.8562,0.1386,6.1608,3
06-07-2016,95.53,1.3116,0.6712,23.8562,0.1386,6.1608,3
05-07-2016,94.99,1.3116,0.6712,23.8562,0.1386,6.1608,3
01-07-2016,95.89,1.3116,0.6712,23.8562,0.1386,6.1608,3
30-06-2016,95.6,1.2831,0.6122,27.6658,0.1656,8.0609,3
29-06-2016,94.4,1.2831,0.6122,27.6658,0.1656,8.0609,3
28-06-2016,93.59,1.2831,0.6122,27.6658,0.1656,8.0609,3
27-06-2016,92.04,1.2831,0.6122,27.6658,0.1656,8.0609,3
24-06-2016,93.4,1.2831,0.6122,27.6658,0.1656,8.0609,2
23-06-2016,96.1,1.2831,0.6122,27.6658,0.1656,8.0609,3
22-06-2016,95.55,1.2831,0.6122,27.6658,0.1656,8.0609,3
21-06-2016,95.91,1.2831,0.6122,27.6658,0.1656,8.0609,3
20-06-2016,95.1,1.2831,0.6122,27.6658,0.1656,8.0609,3
17-06-2016,95.33,1.2831,0.6122,27.6658,0.1656,8.0609,3
16-06-2016,97.55,1.2831,0.6122,27.6658,0.1656,8.0609,3
15-06-2016,97.14,1.2831,0.6122,27.6658,0.1656,8.0609,3
14-06-2016,97.46,1.2831,0.6122,27.6658,0.1656,8.0609,3
13-06-2016,97.34,1.2831,0.6122,27.6658,0.1656,8.0609,3
10-06-2016,98.83,1.2831,0.6122,27.6658,0.1656,8.0609,3
09-06-2016,99.65,1.2831,0.6122,27.6658,0.1656,8.0609,3
08-06-2016,98.94,1.2831,0.6122,27.6658,0.1656,8.0609,3
07-06-2016,99.03,1.2831,0.6122,27.6658,0.1656,8.0609,3
06-06-2016,98.63,1.2831,0.6122,27.6658,0.1656,8.0609,3
03-06-2016,97.92,1.2831,0.6122,27.6658,0.1656,8.0609,3
02-06-2016,97.72,1.2831,0.6122,27.6658,0.1656,8.0609,3
01-06-2016,98.46,1.2831,0.6122,27.6658,0.1656,8.0609,3
31-05-2016,99.86,1.2831,0.6122,27.6658,0.1656,8.0609,3
27-05-2016,100.35,1.2831,0.6122,27.6658,0.1656,8.0609,3
26-05-2016,100.41,1.2831,0.6122,27.6658,0.1656,8.0609,3
25-05-2016,99.62,1.2831,0.6122,27.6658,0.1656,8.0609,3
