date,close,curr_ratio,tot_debt_tot_equity,oper_profit_margin,asset_turn,ret_equity,sentiment
20-09-2017,255.46,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
19-09-2017,252.46,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
18-09-2017,253.08,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
15-09-2017,249,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
14-09-2017,245.23,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
13-09-2017,241.93,1.1875,-5.4474,11.1483,0.2526,-89.0293,4
12-09-2017,240.58,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
11-09-2017,240.59,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
08-09-2017,238.78,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
07-09-2017,236.31,1.1875,-5.4474,11.1483,0.2526,-89.0293,4
06-09-2017,234.62,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
05-09-2017,237,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
01-09-2017,240.33,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
31-08-2017,239.66,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
30-08-2017,240.46,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
29-08-2017,240.49,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
28-08-2017,237.18,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
25-08-2017,235.89,1.1875,-5.4474,11.1483,0.2526,-89.0293,2
24-08-2017,238.74,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
23-08-2017,238.09,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
22-08-2017,239.75,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
21-08-2017,235.68,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
18-08-2017,235.77,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
17-08-2017,235.59,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
16-08-2017,237.59,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
15-08-2017,239.17,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
14-08-2017,237.15,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
11-08-2017,234.88,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
10-08-2017,232.88,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
09-08-2017,234.31,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
08-08-2017,239.5,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
07-08-2017,240.23,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
04-08-2017,237.71,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
03-08-2017,238.25,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
02-08-2017,237.95,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
01-08-2017,239.44,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
31-07-2017,242.46,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
28-07-2017,241.27,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
27-07-2017,241,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
26-07-2017,233.45,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
25-07-2017,212.46,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
24-07-2017,212.18,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
21-07-2017,212.14,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
20-07-2017,210.28,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
19-07-2017,210.88,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
18-07-2017,208.24,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
17-07-2017,209,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
14-07-2017,208.51,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
13-07-2017,206.23,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
12-07-2017,206.44,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
11-07-2017,206.27,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
10-07-2017,203.96,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
07-07-2017,202.37,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
06-07-2017,201.48,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
05-07-2017,201.81,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
03-07-2017,198.59,1.1875,-5.4474,11.1483,0.2526,-89.0293,3
30-06-2017,197.75,1.2528,69.671,9.6491,0.2339,936.129,3
29-06-2017,197.46,1.2528,69.671,9.6491,0.2339,936.129,3
28-06-2017,199.62,1.2528,69.671,9.6491,0.2339,936.129,3
27-06-2017,198.89,1.2528,69.671,9.6491,0.2339,936.129,3
26-06-2017,199.98,1.2528,69.671,9.6491,0.2339,936.129,3
23-06-2017,202.23,1.2528,69.671,9.6491,0.2339,936.129,3
22-06-2017,199.44,1.2528,69.671,9.6491,0.2339,936.129,3
21-06-2017,199.17,1.2528,69.671,9.6491,0.2339,936.129,3
20-06-2017,198.33,1.2528,69.671,9.6491,0.2339,936.129,3
19-06-2017,199.08,1.2528,69.671,9.6491,0.2339,936.129,3
16-06-2017,196.44,1.2528,69.671,9.6491,0.2339,936.129,3
15-06-2017,195.45,1.2528,69.671,9.6491,0.2339,936.129,3
14-06-2017,192.38,1.2528,69.671,9.6491,0.2339,936.129,3
13-06-2017,191.09,1.2528,69.671,9.6491,0.2339,936.129,3
12-06-2017,190,1.2528,69.671,9.6491,0.2339,936.129,3
09-06-2017,190.03,1.2528,69.671,9.6491,0.2339,936.129,3
08-06-2017,189.93,1.2528,69.671,9.6491,0.2339,936.129,3
07-06-2017,188.1,1.2528,69.671,9.6491,0.2339,936.129,3
06-06-2017,186.75,1.2528,69.671,9.6491,0.2339,936.129,3
05-06-2017,188.95,1.2528,69.671,9.6491,0.2339,936.129,3
02-06-2017,190.23,1.2528,69.671,9.6491,0.2339,936.129,3
01-06-2017,187.32,1.2528,69.671,9.6491,0.2339,936.129,3
31-05-2017,187.63,1.2528,69.671,9.6491,0.2339,936.129,3
30-05-2017,186.88,1.2528,69.671,9.6491,0.2339,936.129,3
26-05-2017,186.59,1.2528,69.671,9.6491,0.2339,936.129,4
25-05-2017,187.07,1.2528,69.671,9.6491,0.2339,936.129,4
24-05-2017,185.25,1.2528,69.671,9.6491,0.2339,936.129,3
23-05-2017,183.49,1.2528,69.671,9.6491,0.2339,936.129,3
22-05-2017,183.67,1.2528,69.671,9.6491,0.2339,936.129,3
19-05-2017,180.76,1.2528,69.671,9.6491,0.2339,936.129,3
18-05-2017,177.4,1.2528,69.671,9.6491,0.2339,936.129,3
17-05-2017,178.78,1.2528,69.671,9.6491,0.2339,936.129,3
16-05-2017,182.7,1.2528,69.671,9.6491,0.2339,936.129,3
15-05-2017,182.39,1.2528,69.671,9.6491,0.2339,936.129,3
12-05-2017,183.25,1.2528,69.671,9.6491,0.2339,936.129,3
11-05-2017,183.94,1.2528,69.671,9.6491,0.2339,936.129,3
10-05-2017,183.18,1.2528,69.671,9.6491,0.2339,936.129,3
09-05-2017,186.91,1.2528,69.671,9.6491,0.2339,936.129,3
08-05-2017,186.02,1.2528,69.671,9.6491,0.2339,936.129,3
05-05-2017,185.01,1.2528,69.671,9.6491,0.2339,936.129,3
04-05-2017,183.07,1.2528,69.671,9.6491,0.2339,936.129,3
03-05-2017,183.39,1.2528,69.671,9.6491,0.2339,936.129,3
02-05-2017,183.44,1.2528,69.671,9.6491,0.2339,936.129,3
01-05-2017,182.39,1.2528,69.671,9.6491,0.2339,936.129,3
28-04-2017,184.83,1.2528,69.671,9.6491,0.2339,936.129,3
27-04-2017,183.22,1.2528,69.671,9.6491,0.2339,936.129,3
26-04-2017,181.71,1.2528,69.671,9.6491,0.2339,936.129,3
25-04-2017,183.51,1.2528,69.671,9.6491,0.2339,936.129,3
24-04-2017,182.06,1.2528,69.671,9.6491,0.2339,936.129,3
21-04-2017,180.38,1.2528,69.671,9.6491,0.2339,936.129,3
20-04-2017,179.3,1.2528,69.671,9.6491,0.2339,936.129,3
19-04-2017,178.4,1.2528,69.671,9.6491,0.2339,936.129,3
18-04-2017,177.85,1.2528,69.671,9.6491,0.2339,936.129,3
17-04-2017,179.02,1.2528,69.671,9.6491,0.2339,936.129,3
13-04-2017,175.62,1.2528,69.671,9.6491,0.2339,936.129,3
12-04-2017,176.05,1.2528,69.671,9.6491,0.2339,936.129,3
11-04-2017,178.57,1.2528,69.671,9.6491,0.2339,936.129,3
10-04-2017,177.56,1.2528,69.671,9.6491,0.2339,936.129,3
07-04-2017,178.85,1.2528,69.671,9.6491,0.2339,936.129,3
06-04-2017,177.37,1.2528,69.671,9.6491,0.2339,936.129,3
05-04-2017,177.08,1.2528,69.671,9.6491,0.2339,936.129,3
04-04-2017,178.7,1.2528,69.671,9.6491,0.2339,936.129,3
03-04-2017,176.65,1.2528,69.671,9.6491,0.2339,936.129,3
31-03-2017,176.86,1.2464,11.3478,9.3747,0.2587,185.9749,3
30-03-2017,177.98,1.2464,11.3478,9.3747,0.2587,185.9749,3
29-03-2017,177.63,1.2464,11.3478,9.3747,0.2587,185.9749,3
28-03-2017,177.36,1.2464,11.3478,9.3747,0.2587,185.9749,3
27-03-2017,176.1,1.2464,11.3478,9.3747,0.2587,185.9749,3
24-03-2017,175.82,1.2464,11.3478,9.3747,0.2587,185.9749,3
23-03-2017,177.26,1.2464,11.3478,9.3747,0.2587,185.9749,3
22-03-2017,176.98,1.2464,11.3478,9.3747,0.2587,185.9749,3
21-03-2017,175.96,1.2464,11.3478,9.3747,0.2587,185.9749,3
20-03-2017,179.39,1.2464,11.3478,9.3747,0.2587,185.9749,3
17-03-2017,180.1,1.2464,11.3478,9.3747,0.2587,185.9749,3
16-03-2017,178.19,1.2464,11.3478,9.3747,0.2587,185.9749,3
15-03-2017,178.71,1.2464,11.3478,9.3747,0.2587,185.9749,3
14-03-2017,178.73,1.2464,11.3478,9.3747,0.2587,185.9749,3
13-03-2017,179.05,1.2464,11.3478,9.3747,0.2587,185.9749,3
10-03-2017,178.7,1.2464,11.3478,9.3747,0.2587,185.9749,3
09-03-2017,180.57,1.2464,11.3478,9.3747,0.2587,185.9749,3
08-03-2017,181.74,1.2464,11.3478,9.3747,0.2587,185.9749,3
07-03-2017,182.02,1.2464,11.3478,9.3747,0.2587,185.9749,3
06-03-2017,180.93,1.2464,11.3478,9.3747,0.2587,185.9749,3
03-03-2017,182.18,1.2464,11.3478,9.3747,0.2587,185.9749,3
02-03-2017,182.99,1.2464,11.3478,9.3747,0.2587,185.9749,3
01-03-2017,183.91,1.2464,11.3478,9.3747,0.2587,185.9749,3
28-02-2017,180.23,1.2464,11.3478,9.3747,0.2587,185.9749,3
27-02-2017,179.43,1.2464,11.3478,9.3747,0.2587,185.9749,3
24-02-2017,177.44,1.2464,11.3478,9.3747,0.2587,185.9749,3
23-02-2017,176.86,1.2464,11.3478,9.3747,0.2587,185.9749,3
22-02-2017,175.36,1.2464,11.3478,9.3747,0.2587,185.9749,3
21-02-2017,175.56,1.2464,11.3478,9.3747,0.2587,185.9749,3
17-02-2017,172.71,1.2464,11.3478,9.3747,0.2587,185.9749,3
16-02-2017,170.81,1.2464,11.3478,9.3747,0.2587,185.9749,3
15-02-2017,169.3,1.2464,11.3478,9.3747,0.2587,185.9749,3
14-02-2017,168.5,1.2464,11.3478,9.3747,0.2587,185.9749,3
13-02-2017,168.03,1.2464,11.3478,9.3747,0.2587,185.9749,3
10-02-2017,166.23,1.2464,11.3478,9.3747,0.2587,185.9749,3
09-02-2017,164.28,1.2464,11.3478,9.3747,0.2587,185.9749,3
08-02-2017,163.81,1.2464,11.3478,9.3747,0.2587,185.9749,3
07-02-2017,166.5,1.2464,11.3478,9.3747,0.2587,185.9749,3
06-02-2017,163.98,1.2464,11.3478,9.3747,0.2587,185.9749,3
03-02-2017,162.4,1.2464,11.3478,9.3747,0.2587,185.9749,3
02-02-2017,162.26,1.2464,11.3478,9.3747,0.2587,185.9749,3
01-02-2017,163.97,1.2464,11.3478,9.3747,0.2587,185.9749,3
31-01-2017,163.42,1.2464,11.3478,9.3747,0.2587,185.9749,3
30-01-2017,165.57,1.2464,11.3478,9.3747,0.2587,185.9749,3
27-01-2017,167.7,1.2464,11.3478,9.3747,0.2587,185.9749,3
26-01-2017,169.12,1.2464,11.3478,9.3747,0.2587,185.9749,3
25-01-2017,167.36,1.2464,11.3478,9.3747,0.2587,185.9749,3
24-01-2017,160.55,1.2464,11.3478,9.3747,0.2587,185.9749,3
23-01-2017,157.84,1.2464,11.3478,9.3747,0.2587,185.9749,3
20-01-2017,159.53,1.2464,11.3478,9.3747,0.2587,185.9749,3
19-01-2017,159,1.2464,11.3478,9.3747,0.2587,185.9749,3
18-01-2017,158.32,1.2464,11.3478,9.3747,0.2587,185.9749,3
17-01-2017,157.67,1.2464,11.3478,9.3747,0.2587,185.9749,3
13-01-2017,158.83,1.2464,11.3478,9.3747,0.2587,185.9749,3
12-01-2017,158.29,1.2464,11.3478,9.3747,0.2587,185.9749,3
11-01-2017,159.4,1.2464,11.3478,9.3747,0.2587,185.9749,3
10-01-2017,159.07,1.2464,11.3478,9.3747,0.2587,185.9749,3
09-01-2017,158.32,1.2464,11.3478,9.3747,0.2587,185.9749,3
06-01-2017,159.1,1.2464,11.3478,9.3747,0.2587,185.9749,3
05-01-2017,158.71,1.2464,11.3478,9.3747,0.2587,185.9749,3
04-01-2017,158.62,1.2464,11.3478,9.3747,0.2587,185.9749,3
03-01-2017,156.97,1.2464,11.3478,9.3747,0.2587,185.9749,3
30-12-2016,155.68,1.2835,4.8633,9.5489,0.2687,106,3
29-12-2016,155.69,1.2835,4.8633,9.5489,0.2687,106,3
28-12-2016,156.1,1.2835,4.8633,9.5489,0.2687,106,3
27-12-2016,157.48,1.2835,4.8633,9.5489,0.2687,106,3
23-12-2016,157.81,1.2835,4.8633,9.5489,0.2687,106,3
22-12-2016,157.46,1.2835,4.8633,9.5489,0.2687,106,3
21-12-2016,157.48,1.2835,4.8633,9.5489,0.2687,106,3
20-12-2016,156.39,1.2835,4.8633,9.5489,0.2687,106,3
19-12-2016,156.18,1.2835,4.8633,9.5489,0.2687,106,3
16-12-2016,154.5,1.2835,4.8633,9.5489,0.2687,106,3
15-12-2016,153.77,1.2835,4.8633,9.5489,0.2687,106,3
14-12-2016,154.47,1.2835,4.8633,9.5489,0.2687,106,3
13-12-2016,156.66,1.2835,4.8633,9.5489,0.2687,106,3
12-12-2016,157.16,1.2835,4.8633,9.5489,0.2687,106,3
09-12-2016,156.49,1.2835,4.8633,9.5489,0.2687,106,3
08-12-2016,155.39,1.2835,4.8633,9.5489,0.2687,106,3
07-12-2016,154.14,1.2835,4.8633,9.5489,0.2687,106,3
06-12-2016,152.24,1.2835,4.8633,9.5489,0.2687,106,3
05-12-2016,152.16,1.2835,4.8633,9.5489,0.2687,106,3
02-12-2016,152.25,1.2835,4.8633,9.5489,0.2687,106,3
01-12-2016,152.39,1.2835,4.8633,9.5489,0.2687,106,3
30-11-2016,150.56,1.2835,4.8633,9.5489,0.2687,106,3
29-11-2016,151.64,1.2835,4.8633,9.5489,0.2687,106,3
28-11-2016,149.77,1.2835,4.8633,9.5489,0.2687,106,3
25-11-2016,150.04,1.2835,4.8633,9.5489,0.2687,106,3
23-11-2016,149.74,1.2835,4.8633,9.5489,0.2687,106,3
22-11-2016,149.52,1.2835,4.8633,9.5489,0.2687,106,4
21-11-2016,147.02,1.2835,4.8633,9.5489,0.2687,106,3
18-11-2016,146.35,1.2835,4.8633,9.5489,0.2687,106,3
17-11-2016,145.33,1.2835,4.8633,9.5489,0.2687,106,3
16-11-2016,146.44,1.2835,4.8633,9.5489,0.2687,106,3
15-11-2016,148.11,1.2835,4.8633,9.5489,0.2687,106,3
14-11-2016,149.99,1.2835,4.8633,9.5489,0.2687,106,3
11-11-2016,148.52,1.2835,4.8633,9.5489,0.2687,106,3
10-11-2016,147.69,1.2835,4.8633,9.5489,0.2687,106,3
09-11-2016,145.09,1.2835,4.8633,9.5489,0.2687,106,3
08-11-2016,142.2,1.2835,4.8633,9.5489,0.2687,106,3
07-11-2016,143.03,1.2835,4.8633,9.5489,0.2687,106,3
04-11-2016,139.54,1.2835,4.8633,9.5489,0.2687,106,3
03-11-2016,140.02,1.2835,4.8633,9.5489,0.2687,106,3
02-11-2016,140.75,1.2835,4.8633,9.5489,0.2687,106,3
01-11-2016,142.41,1.2835,4.8633,9.5489,0.2687,106,3
31-10-2016,142.43,1.2835,4.8633,9.5489,0.2687,106,3
28-10-2016,143.01,1.2835,4.8633,9.5489,0.2687,106,3
27-10-2016,143.31,1.2835,4.8633,9.5489,0.2687,106,3
26-10-2016,145.54,1.2835,4.8633,9.5489,0.2687,106,3
25-10-2016,139.02,1.2835,4.8633,9.5489,0.2687,106,3
24-10-2016,137.45,1.2835,4.8633,9.5489,0.2687,106,3
21-10-2016,135.63,1.2835,4.8633,9.5489,0.2687,106,3
20-10-2016,135.84,1.2835,4.8633,9.5489,0.2687,106,3
19-10-2016,136.18,1.2835,4.8633,9.5489,0.2687,106,3
18-10-2016,135.1,1.2835,4.8633,9.5489,0.2687,106,3
17-10-2016,134,1.2835,4.8633,9.5489,0.2687,106,3
14-10-2016,133.5,1.2835,4.8633,9.5489,0.2687,106,3
13-10-2016,133.38,1.2835,4.8633,9.5489,0.2687,106,3
12-10-2016,133.16,1.2835,4.8633,9.5489,0.2687,106,3
11-10-2016,133.74,1.2835,4.8633,9.5489,0.2687,106,3
10-10-2016,135.84,1.2835,4.8633,9.5489,0.2687,106,3
07-10-2016,133.85,1.2835,4.8633,9.5489,0.2687,106,3
06-10-2016,134.42,1.2835,4.8633,9.5489,0.2687,106,3
05-10-2016,134.66,1.2835,4.8633,9.5489,0.2687,106,3
04-10-2016,132.25,1.2835,4.8633,9.5489,0.2687,106,3
03-10-2016,132.38,1.2835,4.8633,9.5489,0.2687,106,3
30-09-2016,131.74,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
29-09-2016,131.03,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
28-09-2016,132.23,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
27-09-2016,131.32,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
26-09-2016,130.57,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
23-09-2016,131.78,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
22-09-2016,131.87,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
21-09-2016,130.56,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
20-09-2016,127.79,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
19-09-2016,127.48,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
16-09-2016,126.7,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
15-09-2016,127.77,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
14-09-2016,127.67,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
13-09-2016,128.76,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
12-09-2016,130.12,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
09-09-2016,128.53,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
08-09-2016,132.9,1.2737,17.0247,-1.6926,0.2763,-36.1669,4
07-09-2016,132.64,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
06-09-2016,132.99,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
02-09-2016,131.16,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
01-09-2016,129.9,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
31-08-2016,129.45,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
30-08-2016,130.81,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
29-08-2016,132.9,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
26-08-2016,132.23,1.2737,17.0247,-1.6926,0.2763,-36.1669,4
25-08-2016,132.98,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
24-08-2016,133.29,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
23-08-2016,134.14,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
22-08-2016,134.99,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
19-08-2016,134.44,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
18-08-2016,135,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
17-08-2016,134.72,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
16-08-2016,135,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
15-08-2016,134.66,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
12-08-2016,133.1,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
11-08-2016,133,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
10-08-2016,132.28,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
09-08-2016,132.62,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
08-08-2016,132.19,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
05-08-2016,131.73,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
04-08-2016,131.21,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
03-08-2016,131.87,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
02-08-2016,131.6,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
01-08-2016,133.21,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
29-07-2016,133.66,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
28-07-2016,133.01,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
27-07-2016,135.96,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
26-07-2016,134.85,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
25-07-2016,132.94,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
22-07-2016,133.47,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
21-07-2016,133.53,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
20-07-2016,134.72,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
19-07-2016,134.66,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
18-07-2016,133.43,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
15-07-2016,132.39,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
14-07-2016,131.55,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
13-07-2016,130.11,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
12-07-2016,130.81,1.2737,17.0247,-1.6926,0.2763,-36.1669,2
11-07-2016,132.04,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
08-07-2016,130.09,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
07-07-2016,127.17,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
06-07-2016,126.96,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
05-07-2016,126.97,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
01-07-2016,129.69,1.2737,17.0247,-1.6926,0.2763,-36.1669,3
30-06-2016,129.87,1.3245,2.4267,7.9003,0.2472,29.6883,3
29-06-2016,126.99,1.3245,2.4267,7.9003,0.2472,29.6883,3
28-06-2016,123.89,1.3245,2.4267,7.9003,0.2472,29.6883,3
27-06-2016,122.7,1.3245,2.4267,7.9003,0.2472,29.6883,3
24-06-2016,126.52,1.3245,2.4267,7.9003,0.2472,29.6883,3
23-06-2016,133.55,1.3245,2.4267,7.9003,0.2472,29.6883,3
22-06-2016,131.77,1.3245,2.4267,7.9003,0.2472,29.6883,3
21-06-2016,131.52,1.3245,2.4267,7.9003,0.2472,29.6883,3
20-06-2016,132.75,1.3245,2.4267,7.9003,0.2472,29.6883,3
17-06-2016,129.82,1.3245,2.4267,7.9003,0.2472,29.6883,3
16-06-2016,129.37,1.3245,2.4267,7.9003,0.2472,29.6883,3
15-06-2016,130.16,1.3245,2.4267,7.9003,0.2472,29.6883,3
14-06-2016,130.5,1.3245,2.4267,7.9003,0.2472,29.6883,3
13-06-2016,129.92,1.3245,2.4267,7.9003,0.2472,29.6883,3
10-06-2016,131.14,1.3245,2.4267,7.9003,0.2472,29.6883,3
09-06-2016,133.1,1.3245,2.4267,7.9003,0.2472,29.6883,3
08-06-2016,133,1.3245,2.4267,7.9003,0.2472,29.6883,3
07-06-2016,131.93,1.3245,2.4267,7.9003,0.2472,29.6883,3
06-06-2016,131.9,1.3245,2.4267,7.9003,0.2472,29.6883,3
03-06-2016,127.38,1.3245,2.4267,7.9003,0.2472,29.6883,3
02-06-2016,126.85,1.3245,2.4267,7.9003,0.2472,29.6883,3
01-06-2016,126.41,1.3245,2.4267,7.9003,0.2472,29.6883,3
31-05-2016,126.15,1.3245,2.4267,7.9003,0.2472,29.6883,3
27-05-2016,129.22,1.3245,2.4267,7.9003,0.2472,29.6883,3
26-05-2016,129.31,1.3245,2.4267,7.9003,0.2472,29.6883,3
25-05-2016,128.86,1.3245,2.4267,7.9003,0.2472,29.6883,3
