date,close,curr_ratio,tot_debt_tot_equity,oper_profit_margin,asset_turn,ret_equity,sentiment
17-07-2017,153.01,1.2515,2.463,11.1411,0.1601,12.5748,3
14-07-2017,154.24,1.2515,2.463,11.1411,0.1601,12.5748,3
13-07-2017,153.63,1.2515,2.463,11.1411,0.1601,12.5748,3
12-07-2017,153.7,1.2515,2.463,11.1411,0.1601,12.5748,3
11-07-2017,153.19,1.2515,2.463,11.1411,0.1601,12.5748,3
10-07-2017,153.42,1.2515,2.463,11.1411,0.1601,12.5748,3
07-07-2017,152.94,1.2515,2.463,11.1411,0.1601,12.5748,3
06-07-2017,152.36,1.2515,2.463,11.1411,0.1601,12.5748,3
05-07-2017,153.67,1.2515,2.463,11.1411,0.1601,12.5748,3
03-07-2017,155.58,1.2515,2.463,11.1411,0.1601,12.5748,3
30-06-2017,153.83,1.1757,2.319,5.9873,0.1545,9.5024,3
29-06-2017,154.13,1.1757,2.319,5.9873,0.1545,9.5024,3
28-06-2017,155.32,1.1757,2.319,5.9873,0.1545,9.5024,3
27-06-2017,154.75,1.1757,2.319,5.9873,0.1545,9.5024,3
26-06-2017,155.23,1.1757,2.319,5.9873,0.1545,9.5024,3
23-06-2017,154.11,1.1757,2.319,5.9873,0.1545,9.5024,3
22-06-2017,154.4,1.1757,2.319,5.9873,0.1545,9.5024,3
21-06-2017,153.79,1.1757,2.319,5.9873,0.1545,9.5024,3
20-06-2017,154.95,1.1757,2.319,5.9873,0.1545,9.5024,3
19-06-2017,154.84,1.1757,2.319,5.9873,0.1545,9.5024,3
16-06-2017,155.38,1.1757,2.319,5.9873,0.1545,9.5024,3
15-06-2017,154.22,1.1757,2.319,5.9873,0.1545,9.5024,2
14-06-2017,153.81,1.1757,2.319,5.9873,0.1545,9.5024,3
13-06-2017,154.25,1.1757,2.319,5.9873,0.1545,9.5024,3
12-06-2017,155.18,1.1757,2.319,5.9873,0.1545,9.5024,3
09-06-2017,154.1,1.1757,2.319,5.9873,0.1545,9.5024,3
08-06-2017,152.1,1.1757,2.319,5.9873,0.1545,9.5024,3
07-06-2017,150.98,1.1757,2.319,5.9873,0.1545,9.5024,3
06-06-2017,152.37,1.1757,2.319,5.9873,0.1545,9.5024,3
05-06-2017,152.41,1.1757,2.319,5.9873,0.1545,9.5024,3
02-06-2017,152.05,1.1757,2.319,5.9873,0.1545,9.5024,3
01-06-2017,152.67,1.1757,2.319,5.9873,0.1545,9.5024,3
31-05-2017,152.63,1.1757,2.319,5.9873,0.1545,9.5024,3
30-05-2017,151.73,1.1757,2.319,5.9873,0.1545,9.5024,3
26-05-2017,152.49,1.1757,2.319,5.9873,0.1545,9.5024,3
25-05-2017,153.2,1.1757,2.319,5.9873,0.1545,9.5024,3
24-05-2017,152.51,1.1757,2.319,5.9873,0.1545,9.5024,3
23-05-2017,152.03,1.1757,2.319,5.9873,0.1545,9.5024,3
22-05-2017,152.64,1.1757,2.319,5.9873,0.1545,9.5024,3
19-05-2017,151.98,1.1757,2.319,5.9873,0.1545,9.5024,3
18-05-2017,150.78,1.1757,2.319,5.9873,0.1545,9.5024,3
17-05-2017,150.93,1.1757,2.319,5.9873,0.1545,9.5024,3
16-05-2017,153.68,1.1757,2.319,5.9873,0.1545,9.5024,3
15-05-2017,151.51,1.1757,2.319,5.9873,0.1545,9.5024,3
12-05-2017,150.37,1.1757,2.319,5.9873,0.1545,9.5024,3
11-05-2017,150.65,1.1757,2.319,5.9873,0.1545,9.5024,3
10-05-2017,151.25,1.1757,2.319,5.9873,0.1545,9.5024,3
09-05-2017,152.11,1.1757,2.319,5.9873,0.1545,9.5024,3
08-05-2017,153.03,1.1757,2.319,5.9873,0.1545,9.5024,3
05-05-2017,155.05,1.1757,2.319,5.9873,0.1545,9.5024,3
04-05-2017,159.05,1.1757,2.319,5.9873,0.1545,9.5024,3
03-05-2017,158.63,1.1757,2.319,5.9873,0.1545,9.5024,3
02-05-2017,159.1,1.1757,2.319,5.9873,0.1545,9.5024,3
01-05-2017,158.84,1.1757,2.319,5.9873,0.1545,9.5024,3
28-04-2017,160.29,1.1757,2.319,5.9873,0.1545,9.5024,3
27-04-2017,160.32,1.1757,2.319,5.9873,0.1545,9.5024,3
26-04-2017,160.06,1.1757,2.319,5.9873,0.1545,9.5024,3
25-04-2017,160.39,1.1757,2.319,5.9873,0.1545,9.5024,3
24-04-2017,160.75,1.1757,2.319,5.9873,0.1545,9.5024,3
21-04-2017,160.38,1.1757,2.319,5.9873,0.1545,9.5024,3
20-04-2017,162.3,1.1757,2.319,5.9873,0.1545,9.5024,3
19-04-2017,161.69,1.1757,2.319,5.9873,0.1545,9.5024,3
18-04-2017,170.05,1.1757,2.319,5.9873,0.1545,9.5024,3
17-04-2017,171.1,1.1757,2.319,5.9873,0.1545,9.5024,3
13-04-2017,169.53,1.1757,2.319,5.9873,0.1545,9.5024,3
12-04-2017,170.66,1.1757,2.319,5.9873,0.1545,9.5024,3
11-04-2017,170.58,1.1757,2.319,5.9873,0.1545,9.5024,3
10-04-2017,171.2,1.1757,2.319,5.9873,0.1545,9.5024,3
07-04-2017,172.14,1.1757,2.319,5.9873,0.1545,9.5024,3
06-04-2017,172.45,1.1757,2.319,5.9873,0.1545,9.5024,3
05-04-2017,172.88,1.1757,2.319,5.9873,0.1545,9.5024,3
04-04-2017,174.52,1.1757,2.319,5.9873,0.1545,9.5024,3
03-04-2017,174.5,1.1757,2.319,5.9873,0.1545,9.5024,2
31-03-2017,174.14,1.2099,2.2927,20.61,0.1853,24.4998,3
30-03-2017,173.86,1.2099,2.2927,20.61,0.1853,24.4998,3
29-03-2017,173.94,1.2099,2.2927,20.61,0.1853,24.4998,3
28-03-2017,174.51,1.2099,2.2927,20.61,0.1853,24.4998,3
27-03-2017,173.77,1.2099,2.2927,20.61,0.1853,24.4998,3
24-03-2017,173.83,1.2099,2.2927,20.61,0.1853,24.4998,3
23-03-2017,174.82,1.2099,2.2927,20.61,0.1853,24.4998,3
22-03-2017,174.78,1.2099,2.2927,20.61,0.1853,24.4998,3
21-03-2017,173.88,1.2099,2.2927,20.61,0.1853,24.4998,3
20-03-2017,175.7,1.2099,2.2927,20.61,0.1853,24.4998,3
17-03-2017,175.65,1.2099,2.2927,20.61,0.1853,24.4998,3
16-03-2017,177.24,1.2099,2.2927,20.61,0.1853,24.4998,2
15-03-2017,175.81,1.2099,2.2927,20.61,0.1853,24.4998,3
14-03-2017,175.72,1.2099,2.2927,20.61,0.1853,24.4998,3
13-03-2017,176.46,1.2099,2.2927,20.61,0.1853,24.4998,3
10-03-2017,177.83,1.2099,2.2927,20.61,0.1853,24.4998,3
09-03-2017,177.18,1.2099,2.2927,20.61,0.1853,24.4998,3
08-03-2017,179.45,1.2099,2.2927,20.61,0.1853,24.4998,3
07-03-2017,180.38,1.2099,2.2927,20.61,0.1853,24.4998,3
06-03-2017,180.47,1.2099,2.2927,20.61,0.1853,24.4998,3
03-03-2017,180.05,1.2099,2.2927,20.61,0.1853,24.4998,3
02-03-2017,180.53,1.2099,2.2927,20.61,0.1853,24.4998,3
01-03-2017,181.95,1.2099,2.2927,20.61,0.1853,24.4998,3
28-02-2017,179.82,1.2099,2.2927,20.61,0.1853,24.4998,3
27-02-2017,179.4,1.2099,2.2927,20.61,0.1853,24.4998,3
24-02-2017,181.35,1.2099,2.2927,20.61,0.1853,24.4998,3
23-02-2017,181.65,1.2099,2.2927,20.61,0.1853,24.4998,3
22-02-2017,181.15,1.2099,2.2927,20.61,0.1853,24.4998,3
21-02-2017,180.26,1.2099,2.2927,20.61,0.1853,24.4998,3
17-02-2017,180.67,1.2099,2.2927,20.61,0.1853,24.4998,3
16-02-2017,181.43,1.2099,2.2927,20.61,0.1853,24.4998,3
15-02-2017,181.68,1.2099,2.2927,20.61,0.1853,24.4998,3
14-02-2017,180.13,1.2099,2.2927,20.61,0.1853,24.4998,3
13-02-2017,179.36,1.2099,2.2927,20.61,0.1853,24.4998,3
10-02-2017,178.68,1.2099,2.2927,20.61,0.1853,24.4998,3
09-02-2017,177.21,1.2099,2.2927,20.61,0.1853,24.4998,3
08-02-2017,176.17,1.2099,2.2927,20.61,0.1853,24.4998,3
07-02-2017,178.46,1.2099,2.2927,20.61,0.1853,24.4998,3
06-02-2017,175.86,1.2099,2.2927,20.61,0.1853,24.4998,3
03-02-2017,175.82,1.2099,2.2927,20.61,0.1853,24.4998,3
02-02-2017,174.58,1.2099,2.2927,20.61,0.1853,24.4998,3
01-02-2017,174.29,1.2099,2.2927,20.61,0.1853,24.4998,3
31-01-2017,174.52,1.2099,2.2927,20.61,0.1853,24.4998,3
30-01-2017,175.8,1.2099,2.2927,20.61,0.1853,24.4998,3
27-01-2017,177.3,1.2099,2.2927,20.61,0.1853,24.4998,3
26-01-2017,178.66,1.2099,2.2927,20.61,0.1853,24.4998,3
25-01-2017,178.29,1.2099,2.2927,20.61,0.1853,24.4998,3
24-01-2017,175.9,1.2099,2.2927,20.61,0.1853,24.4998,3
23-01-2017,171.03,1.2099,2.2927,20.61,0.1853,24.4998,3
20-01-2017,170.55,1.2099,2.2927,20.61,0.1853,24.4998,3
19-01-2017,166.81,1.2099,2.2927,20.61,0.1853,24.4998,3
18-01-2017,166.8,1.2099,2.2927,20.61,0.1853,24.4998,3
17-01-2017,167.89,1.2099,2.2927,20.61,0.1853,24.4998,3
13-01-2017,167.34,1.2099,2.2927,20.61,0.1853,24.4998,3
12-01-2017,167.95,1.2099,2.2927,20.61,0.1853,24.4998,3
11-01-2017,167.75,1.2099,2.2927,20.61,0.1853,24.4998,3
10-01-2017,165.52,1.2099,2.2927,20.61,0.1853,24.4998,3
09-01-2017,167.65,1.2099,2.2927,20.61,0.1853,24.4998,3
06-01-2017,169.53,1.2099,2.2927,20.61,0.1853,24.4998,3
05-01-2017,168.7,1.2099,2.2927,20.61,0.1853,24.4998,3
04-01-2017,169.26,1.2099,2.2927,20.61,0.1853,24.4998,3
03-01-2017,167.19,1.2099,2.2927,20.61,0.1853,24.4998,3
30-12-2016,165.99,1.2028,2.4758,15.0005,0.1663,16.6327,3
29-12-2016,166.6,1.2028,2.4758,15.0005,0.1663,16.6327,3
28-12-2016,166.19,1.2028,2.4758,15.0005,0.1663,16.6327,3
27-12-2016,167.14,1.2028,2.4758,15.0005,0.1663,16.6327,3
23-12-2016,166.71,1.2028,2.4758,15.0005,0.1663,16.6327,3
22-12-2016,167.06,1.2028,2.4758,15.0005,0.1663,16.6327,3
21-12-2016,167.33,1.2028,2.4758,15.0005,0.1663,16.6327,3
20-12-2016,167.6,1.2028,2.4758,15.0005,0.1663,16.6327,3
19-12-2016,166.68,1.2028,2.4758,15.0005,0.1663,16.6327,4
16-12-2016,166.73,1.2028,2.4758,15.0005,0.1663,16.6327,3
15-12-2016,168.02,1.2028,2.4758,15.0005,0.1663,16.6327,3
14-12-2016,168.51,1.2028,2.4758,15.0005,0.1663,16.6327,3
13-12-2016,168.29,1.2028,2.4758,15.0005,0.1663,16.6327,3
12-12-2016,165.5,1.2028,2.4758,15.0005,0.1663,16.6327,3
09-12-2016,166.52,1.2028,2.4758,15.0005,0.1663,16.6327,3
08-12-2016,165.36,1.2028,2.4758,15.0005,0.1663,16.6327,3
07-12-2016,164.79,1.2028,2.4758,15.0005,0.1663,16.6327,3
06-12-2016,160.35,1.2028,2.4758,15.0005,0.1663,16.6327,3
05-12-2016,159.84,1.2028,2.4758,15.0005,0.1663,16.6327,3
02-12-2016,160.02,1.2028,2.4758,15.0005,0.1663,16.6327,3
01-12-2016,159.82,1.2028,2.4758,15.0005,0.1663,16.6327,3
30-11-2016,162.22,1.2028,2.4758,15.0005,0.1663,16.6327,3
29-11-2016,163.53,1.2028,2.4758,15.0005,0.1663,16.6327,3
28-11-2016,164.52,1.2028,2.4758,15.0005,0.1663,16.6327,3
25-11-2016,163.14,1.2028,2.4758,15.0005,0.1663,16.6327,3
23-11-2016,161.98,1.2028,2.4758,15.0005,0.1663,16.6327,3
22-11-2016,162.67,1.2028,2.4758,15.0005,0.1663,16.6327,3
21-11-2016,162.77,1.2028,2.4758,15.0005,0.1663,16.6327,3
18-11-2016,160.39,1.2028,2.4758,15.0005,0.1663,16.6327,3
17-11-2016,159.8,1.2028,2.4758,15.0005,0.1663,16.6327,3
16-11-2016,159.29,1.2028,2.4758,15.0005,0.1663,16.6327,3
15-11-2016,158.67,1.2028,2.4758,15.0005,0.1663,16.6327,3
14-11-2016,158.21,1.2028,2.4758,15.0005,0.1663,16.6327,3
11-11-2016,161.27,1.2028,2.4758,15.0005,0.1663,16.6327,3
10-11-2016,160.22,1.2028,2.4758,15.0005,0.1663,16.6327,3
09-11-2016,154.81,1.2028,2.4758,15.0005,0.1663,16.6327,3
08-11-2016,155.17,1.2028,2.4758,15.0005,0.1663,16.6327,3
07-11-2016,155.72,1.2028,2.4758,15.0005,0.1663,16.6327,3
04-11-2016,152.43,1.2028,2.4758,15.0005,0.1663,16.6327,3
03-11-2016,152.37,1.2028,2.4758,15.0005,0.1663,16.6327,4
02-11-2016,151.95,1.2028,2.4758,15.0005,0.1663,16.6327,3
01-11-2016,152.79,1.2028,2.4758,15.0005,0.1663,16.6327,3
31-10-2016,153.69,1.2028,2.4758,15.0005,0.1663,16.6327,3
28-10-2016,152.61,1.2028,2.4758,15.0005,0.1663,16.6327,3
27-10-2016,153.35,1.2028,2.4758,15.0005,0.1663,16.6327,3
26-10-2016,151.81,1.2028,2.4758,15.0005,0.1663,16.6327,3
25-10-2016,150.88,1.2028,2.4758,15.0005,0.1663,16.6327,3
24-10-2016,150.57,1.2028,2.4758,15.0005,0.1663,16.6327,3
21-10-2016,149.63,1.2028,2.4758,15.0005,0.1663,16.6327,3
20-10-2016,151.52,1.2028,2.4758,15.0005,0.1663,16.6327,3
19-10-2016,151.26,1.2028,2.4758,15.0005,0.1663,16.6327,3
18-10-2016,150.72,1.2028,2.4758,15.0005,0.1663,16.6327,3
17-10-2016,154.77,1.2028,2.4758,15.0005,0.1663,16.6327,3
14-10-2016,154.45,1.2028,2.4758,15.0005,0.1663,16.6327,3
13-10-2016,153.72,1.2028,2.4758,15.0005,0.1663,16.6327,3
12-10-2016,154.29,1.2028,2.4758,15.0005,0.1663,16.6327,3
11-10-2016,154.79,1.2028,2.4758,15.0005,0.1663,16.6327,3
10-10-2016,157.02,1.2028,2.4758,15.0005,0.1663,16.6327,4
07-10-2016,155.67,1.2028,2.4758,15.0005,0.1663,16.6327,3
06-10-2016,156.88,1.2028,2.4758,15.0005,0.1663,16.6327,3
05-10-2016,157.08,1.2028,2.4758,15.0005,0.1663,16.6327,3
04-10-2016,156.46,1.2028,2.4758,15.0005,0.1663,16.6327,3
03-10-2016,157.61,1.2028,2.4758,15.0005,0.1663,16.6327,3
30-09-2016,158.85,1.2959,2.8023,14.2702,0.1714,15.7646,3
29-09-2016,158.11,1.2959,2.8023,14.2702,0.1714,15.7646,3
28-09-2016,158.29,1.2959,2.8023,14.2702,0.1714,15.7646,3
27-09-2016,156.77,1.2959,2.8023,14.2702,0.1714,15.7646,3
26-09-2016,153.98,1.2959,2.8023,14.2702,0.1714,15.7646,3
23-09-2016,154.98,1.2959,2.8023,14.2702,0.1714,15.7646,3
22-09-2016,156.11,1.2959,2.8023,14.2702,0.1714,15.7646,3
21-09-2016,155.53,1.2959,2.8023,14.2702,0.1714,15.7646,3
20-09-2016,154.45,1.2959,2.8023,14.2702,0.1714,15.7646,3
19-09-2016,154.87,1.2959,2.8023,14.2702,0.1714,15.7646,3
16-09-2016,153.84,1.2959,2.8023,14.2702,0.1714,15.7646,3
15-09-2016,155.66,1.2959,2.8023,14.2702,0.1714,15.7646,2
14-09-2016,154.05,1.2959,2.8023,14.2702,0.1714,15.7646,3
13-09-2016,155.81,1.2959,2.8023,14.2702,0.1714,15.7646,3
12-09-2016,158.29,1.2959,2.8023,14.2702,0.1714,15.7646,3
09-09-2016,155.69,1.2959,2.8023,14.2702,0.1714,15.7646,3
08-09-2016,159,1.2959,2.8023,14.2702,0.1714,15.7646,3
07-09-2016,161.64,1.2959,2.8023,14.2702,0.1714,15.7646,3
06-09-2016,160.35,1.2959,2.8023,14.2702,0.1714,15.7646,3
02-09-2016,159.55,1.2959,2.8023,14.2702,0.1714,15.7646,3
01-09-2016,159.54,1.2959,2.8023,14.2702,0.1714,15.7646,3
31-08-2016,158.88,1.2959,2.8023,14.2702,0.1714,15.7646,3
30-08-2016,159.4,1.2959,2.8023,14.2702,0.1714,15.7646,3
29-08-2016,159.72,1.2959,2.8023,14.2702,0.1714,15.7646,3
26-08-2016,158.32,1.2959,2.8023,14.2702,0.1714,15.7646,3
25-08-2016,158.63,1.2959,2.8023,14.2702,0.1714,15.7646,3
24-08-2016,159.05,1.2959,2.8023,14.2702,0.1714,15.7646,3
23-08-2016,160.26,1.2959,2.8023,14.2702,0.1714,15.7646,3
22-08-2016,160,1.2959,2.8023,14.2702,0.1714,15.7646,3
19-08-2016,160.04,1.2959,2.8023,14.2702,0.1714,15.7646,3
18-08-2016,161.36,1.2959,2.8023,14.2702,0.1714,15.7646,3
17-08-2016,160.44,1.2959,2.8023,14.2702,0.1714,15.7646,3
16-08-2016,160.7,1.2959,2.8023,14.2702,0.1714,15.7646,3
15-08-2016,161.88,1.2959,2.8023,14.2702,0.1714,15.7646,3
12-08-2016,161.95,1.2959,2.8023,14.2702,0.1714,15.7646,3
11-08-2016,163.53,1.2959,2.8023,14.2702,0.1714,15.7646,3
10-08-2016,162.08,1.2959,2.8023,14.2702,0.1714,15.7646,3
09-08-2016,161.77,1.2959,2.8023,14.2702,0.1714,15.7646,3
08-08-2016,162.04,1.2959,2.8023,14.2702,0.1714,15.7646,3
05-08-2016,163.5,1.2959,2.8023,14.2702,0.1714,15.7646,3
04-08-2016,161.55,1.2959,2.8023,14.2702,0.1714,15.7646,3
03-08-2016,160.67,1.2959,2.8023,14.2702,0.1714,15.7646,3
02-08-2016,160.58,1.2959,2.8023,14.2702,0.1714,15.7646,3
01-08-2016,161.45,1.2959,2.8023,14.2702,0.1714,15.7646,3
29-07-2016,160.62,1.2959,2.8023,14.2702,0.1714,15.7646,3
28-07-2016,161.37,1.2959,2.8023,14.2702,0.1714,15.7646,3
27-07-2016,161.83,1.2959,2.8023,14.2702,0.1714,15.7646,3
26-07-2016,162.12,1.2959,2.8023,14.2702,0.1714,15.7646,3
25-07-2016,162.65,1.2959,2.8023,14.2702,0.1714,15.7646,3
22-07-2016,162.07,1.2959,2.8023,14.2702,0.1714,15.7646,3
21-07-2016,160.45,1.2959,2.8023,14.2702,0.1714,15.7646,3
20-07-2016,161.36,1.2959,2.8023,14.2702,0.1714,15.7646,3
19-07-2016,159.58,1.2959,2.8023,14.2702,0.1714,15.7646,3
18-07-2016,159.86,1.2959,2.8023,14.2702,0.1714,15.7646,3
15-07-2016,159.78,1.2959,2.8023,14.2702,0.1714,15.7646,3
14-07-2016,160.28,1.2959,2.8023,14.2702,0.1714,15.7646,3
13-07-2016,158.02,1.2959,2.8023,14.2702,0.1714,15.7646,3
12-07-2016,157.04,1.2959,2.8023,14.2702,0.1714,15.7646,3
11-07-2016,155.33,1.2959,2.8023,14.2702,0.1714,15.7646,3
08-07-2016,154.46,1.2959,2.8023,14.2702,0.1714,15.7646,3
07-07-2016,152.6,1.2959,2.8023,14.2702,0.1714,15.7646,3
06-07-2016,152.37,1.2959,2.8023,14.2702,0.1714,15.7646,3
05-07-2016,151.68,1.2959,2.8023,14.2702,0.1714,15.7646,3
01-07-2016,152.35,1.2959,2.8023,14.2702,0.1714,15.7646,3
30-06-2016,151.78,1.3738,3.0226,6.5082,0.1572,13.3758,3
29-06-2016,148.46,1.3738,3.0226,6.5082,0.1572,13.3758,3
28-06-2016,145.7,1.3738,3.0226,6.5082,0.1572,13.3758,3
27-06-2016,143.5,1.3738,3.0226,6.5082,0.1572,13.3758,3
24-06-2016,146.59,1.3738,3.0226,6.5082,0.1572,13.3758,3
23-06-2016,155.35,1.3738,3.0226,6.5082,0.1572,13.3758,3
22-06-2016,152.92,1.3738,3.0226,6.5082,0.1572,13.3758,3
21-06-2016,154.05,1.3738,3.0226,6.5082,0.1572,13.3758,3
20-06-2016,153.61,1.3738,3.0226,6.5082,0.1572,13.3758,3
17-06-2016,151.99,1.3738,3.0226,6.5082,0.1572,13.3758,3
16-06-2016,151.06,1.3738,3.0226,6.5082,0.1572,13.3758,3
15-06-2016,150.68,1.3738,3.0226,6.5082,0.1572,13.3758,3
14-06-2016,151.06,1.3738,3.0226,6.5082,0.1572,13.3758,3
13-06-2016,151.28,1.3738,3.0226,6.5082,0.1572,13.3758,3
10-06-2016,152.37,1.3738,3.0226,6.5082,0.1572,13.3758,3
09-06-2016,153.42,1.3738,3.0226,6.5082,0.1572,13.3758,3
08-06-2016,154,1.3738,3.0226,6.5082,0.1572,13.3758,3
07-06-2016,153.33,1.3738,3.0226,6.5082,0.1572,13.3758,3
06-06-2016,152.73,1.3738,3.0226,6.5082,0.1572,13.3758,3
03-06-2016,152.89,1.3738,3.0226,6.5082,0.1572,13.3758,3
02-06-2016,153.5,1.3738,3.0226,6.5082,0.1572,13.3758,3
01-06-2016,152.51,1.3738,3.0226,6.5082,0.1572,13.3758,3
31-05-2016,153.74,1.3738,3.0226,6.5082,0.1572,13.3758,3
27-05-2016,152.84,1.3738,3.0226,6.5082,0.1572,13.3758,3
26-05-2016,152.44,1.3738,3.0226,6.5082,0.1572,13.3758,3
25-05-2016,151.69,1.3738,3.0226,6.5082,0.1572,13.3758,3
24-05-2016,148.31,1.3738,3.0226,6.5082,0.1572,13.3758,3
23-05-2016,146.77,1.3738,3.0226,6.5082,0.1572,13.3758,2
20-05-2016,147.25,1.3738,3.0226,6.5082,0.1572,13.3758,3
19-05-2016,144.93,1.3738,3.0226,6.5082,0.1572,13.3758,3
18-05-2016,147.34,1.3738,3.0226,6.5082,0.1572,13.3758,3
